run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,1.0,2,8,21825119.002675746,20390479.467201658,21786818.866694413,21836952.463497534,11833.460821788758,38300.13598133251,0.17548649323120272,0.010941176617802726,21104175.455138765,74.73972602739725,0.0,20471222.95145509
1,30.0,1.0,2,8,21138684.150074054,20390479.467201658,21061039.41398214,21161464.1617038,22780.011629745364,77644.7360919118,0.36731111331563077,0.0,20203395.98598838,73.37398748900702,0.006264479622373374,20161126.505462103
2,30.0,1.0,2,8,20401307.240579,20390479.467201658,20304983.270962007,20430560.882951964,29253.642372962087,96323.96961699426,0.472146066333446,0.0,19681816.0997583,73.73972602739765,0.0,19231220.198974993
3,30.0,1.0,2,8,22133328.133818652,20390479.467201658,22087960.51522247,22136965.96008347,3637.8262648172677,45367.61859618127,0.20497422855653485,0.07673495610963046,21717081.951474622,74.73972602739725,0.07673495610963046,21622718.036688384
4,30.0,1.0,2,8,21152820.774256986,20390479.467201658,21078518.773032967,21185318.8977279,32498.12347091362,74302.00122401863,0.3512628505529829,0.00547058830888842,20848333.089998346,74.73972602739725,0.00273529415444419,20857357.89144915
5,30.0,1.0,2,8,21091383.516085733,20390479.467201658,20975179.967652623,21104494.88772438,13111.371638648212,116203.54843311012,0.5509527070354837,0.04586977595590306,19209391.162780054,74.08662064500666,0.040136053867593606,19098393.315031618
6,30.0,1.0,2,8,21581732.679308344,20390479.467201658,21472808.24785933,21604684.929765016,22952.25045667216,108924.4314490147,0.5047066102966183,1.1986301369863024,20971696.87836853,76.66398644320532,1.0488013698630136,20935401.76139468
7,30.0,1.0,2,8,22059068.240482327,20390479.467201658,21965163.677509427,22092392.135138955,33323.89465662837,93904.56297289953,0.4256959629898052,0.0283731067627186,20925758.21869927,74.00400810483198,0.02482646841737876,20804265.82540475
8,30.0,1.0,2,8,20313521.500708137,20390479.467201658,20256062.470028847,20335363.983784635,21842.483076497912,57459.03067928925,0.2828610030874569,0.011368131672258436,19653753.848302238,74.73972602739725,0.0048038802302447494,19384643.307922307
9,30.0,1.0,2,8,22492628.550182335,20390479.467201658,22400840.189964946,22489473.295927666,-3155.254254668951,91788.36021738872,0.4080819634423948,0.06791943247361931,21821584.89685253,74.73972602739725,0.12944978519296219,21723970.344959315
