run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.05,2,4,21807248.673746035,20424633.937798895,21790391.838430453,21820247.206143703,12998.532397668809,16856.83531558141,0.07729923003022167,1.4204064290004292,20974683.431840997,75.73972602739725,1.2813977450906773,20996623.55738491
1,45.0,0.05,2,4,21162906.784148097,20424633.937798895,21094984.485556345,21186342.13022713,23435.346079032868,67922.2985917516,0.3209497602788113,2.123385646605138,20276361.609007124,75.37398748902315,2.1233856466051373,20208045.87217162
2,45.0,0.05,2,4,20447398.901954122,20424633.937798895,20372618.6741024,20485226.14906061,37827.247106488794,74780.22785172239,0.36572000287320544,1.7654765052175818,19757324.66866343,75.73972602739725,2.1065396737821707,19685576.634761807
3,45.0,0.05,2,4,22164646.686556887,20424633.937798895,22117726.678092968,22168195.118990716,3548.4324338287115,46920.00846391916,0.2116885016370538,1.465681737459052,21768574.174370296,75.73972602739725,1.4656817374590525,21675616.476931952
4,45.0,0.05,2,4,21296867.221587658,20424633.937798895,21215340.33951971,21300309.87170921,3442.650121551007,81526.88206794858,0.38281161834595334,2.0519806617752057,20978383.28542341,75.73972602739725,2.1567020879427736,20976779.640856024
5,45.0,0.05,2,4,21137476.810053326,20424633.937798895,21024901.56699804,21140863.474465534,3386.6644122079015,112575.24305528775,0.5325860038400853,1.0420572191488386,19275437.150990777,75.63769735084016,0.9549839701756873,19164306.756790135
6,45.0,0.05,2,4,21683092.734591838,20424633.937798895,21543186.053306878,21682117.29136212,-975.4432297162712,139906.68128496036,0.6452339756023922,2.1928448271402345,21160296.44002437,75.73972602739725,2.146875655940075,21048862.24118169
7,45.0,0.05,2,4,22029042.47042149,20424633.937798895,21962090.299940936,22061906.666786302,32864.19636481255,66952.17048055306,0.3039268300946357,0.7297047518904256,20880111.702803608,75.26709603748694,0.763646902669409,20883851.66145866
8,45.0,0.05,2,4,20331144.2960404,20424633.937798895,20280637.11135783,20346811.323339365,15667.02729896456,50507.1846825704,0.24842273483055718,1.6458797485586723,19660488.748357315,75.73972602739725,1.4926926692992746,19664679.48913242
9,45.0,0.05,2,4,22511223.70245211,20424633.937798895,22418675.30746867,22518088.20882063,6864.506368521601,92548.39498343691,0.411121119876552,1.5809148549475687,21947613.331949957,75.73972602739725,1.9572734599291601,21858687.386683855
