run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.1,2,8,21828341.857693367,20390479.467201658,21821999.421113312,21834126.568630412,5784.710937045515,6342.436580054462,0.02905597054234827,0.0,21132701.7300347,73.73972602739725,0.0,21082314.11399574
1,30.0,0.1,2,8,21134600.624726027,20390479.467201658,21064883.94314165,21157567.123507723,22966.498781695962,69716.68158437684,0.3298698793617757,0.032680518878996374,20220883.827624734,74.3739874890067,0.17089350629300504,20153388.60243914
2,30.0,0.1,2,8,20402892.710349403,20390479.467201658,20313298.03995379,20432742.641434748,29849.931085344404,89594.67039561272,0.43912729272043693,0.0,19732744.791771546,73.73972602739725,0.0,19611833.222886164
3,30.0,0.1,2,8,22128807.30131967,20390479.467201658,22084765.81179511,22133765.583452187,4958.282132517546,44041.48952455819,0.1990233315553872,0.0027352941544441585,21715287.292449027,74.73972602739725,0.0,21620420.25576105
4,30.0,0.1,2,8,21176488.166116446,20390479.467201658,21084589.48660099,21188405.121044114,11916.954927667975,91898.67951545492,0.43396562638038305,0.0,20849340.59748034,73.73972602739725,0.0,20842465.94146334
5,30.0,0.1,2,8,21082257.18426784,20390479.467201658,20979014.042174034,21099997.088345498,17739.904077656567,103243.14209380746,0.48971578892819084,0.005733721981117172,19149242.070686854,74.64793728531009,0.0057337219810848165,19098393.31503174
6,30.0,0.1,2,8,21582542.822500024,20390479.467201658,21463562.357788235,21602651.237424146,20108.414924122393,118980.46471178904,0.5512810315740492,1.1986301369863015,21084386.222044766,76.73972602739758,1.0488013698630136,20944424.349090982
7,30.0,0.1,2,8,22057430.06426148,20390479.467201658,21962723.055426173,22087068.286968358,29638.222706876695,94707.00883530825,0.4293655632564246,0.0,20801617.442483492,72.98172801795842,0.003415686942440433,20800930.70683393
8,30.0,0.1,2,8,20300923.307973824,20390479.467201658,20244850.058733087,20324525.013320517,23601.705346692353,56073.24924073741,0.2762103397470246,0.0069618859206530825,19645202.016954508,74.73972602739725,0.008632837517814322,19449947.026296698
9,30.0,0.1,2,8,22485645.291170444,20390479.467201658,22399741.089574903,22487805.965003055,2160.6738326102495,85904.20159554109,0.3820401882318829,0.15296512958337027,21818846.442988757,74.73972602739725,0.029563001262860072,21723970.34496197
