run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,1.0,8,4,20867759.708068084,20390479.467201658,20786184.608798046,20895142.970351465,27383.262283381075,81575.0992700383,0.3909145035750962,0.004939978355510756,19492812.70798074,74.35443864291648,0.009879956706178887,19385269.231756784
1,0.0,1.0,8,4,21351931.208688766,20390479.467201658,21279459.751906417,21378790.9259847,26859.717295933515,72471.45678234845,0.3394140608361344,0.0,20239134.207972124,73.37398748900668,0.0,20162712.61272035
2,0.0,1.0,8,4,20958539.791712727,20390479.467201658,20850467.907215524,20983000.148434456,24460.35672172904,108071.88449720293,0.5156460591779201,0.0,19435229.686274,74.73972602726256,0.0,19303998.962395314
3,0.0,1.0,8,4,21498394.423498053,20390479.467201658,21388367.409580316,21525046.25590067,26651.83240261674,110027.01391773671,0.5117917726798965,0.0,19713802.90201955,73.72696352108623,0.0,19603776.8162136
4,0.0,1.0,8,4,21590330.95627414,20390479.467201658,21524199.73523621,21611673.871149544,21342.914875403047,66131.22103793174,0.3063001728498934,0.0,19894744.30414656,73.69720912289004,0.0,19813613.779524874
5,0.0,1.0,8,4,21746918.605595514,20390479.467201658,21665789.56794049,21757780.46586023,10861.860264714807,81129.03765502572,0.37305992231079166,0.0,20400982.90100742,72.89130771967945,0.0,20234535.69489021
6,0.0,1.0,8,4,21754574.742793743,20390479.467201658,21675494.2480799,21762502.26278602,7927.519992277026,79080.49471384287,0.3635120228679187,0.01718906609385975,20829018.143738773,74.51190774131904,0.00429726652344951,20681998.01235678
7,0.0,1.0,8,4,21329299.03119121,20390479.467201658,21217720.14831368,21351269.877349775,21970.84615856409,111578.8828775324,0.5231249405541335,0.0,19897612.89803952,74.73972602739725,0.0,19890472.625775278
8,0.0,1.0,8,4,21669879.245836947,20390479.467201658,21598137.07733454,21683911.402724404,14032.156887456775,71742.16850240529,0.3310686122821282,0.0,19866168.269351587,74.31189260457896,0.0,19760026.854622908
9,0.0,1.0,8,4,21056948.659678247,20390479.467201658,20994234.27845981,21072047.77854233,15099.1188640818,62714.381218437105,0.29783223691155347,3.3306690738754696e-14,19606383.370149266,73.53139278691586,0.0,19517364.23942367
