run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.1,8,2,20891767.7581034,20390479.467201658,20788489.12464944,20901521.51247988,9753.754376478493,103278.63345396146,0.49435085939006873,0.02238634746552841,19465178.16822485,74.25569212916261,0.10809136893101098,19360816.308577467
1,30.0,0.1,8,2,21341793.18322652,20390479.467201658,21264336.180234905,21355141.678244285,13348.495017766953,77457.002991613,0.36293577735768695,0.0,20280572.191627886,73.37398748900702,0.0,20193970.972584367
2,30.0,0.1,8,2,20962258.608591087,20390479.467201658,20835036.491608545,20970366.096864905,8107.488273818046,127222.11698254198,0.6069103494906879,1.1379786002407855e-15,19465096.180114288,73.94259794528922,7.771561172376096e-16,19331676.74517012
3,30.0,0.1,8,2,21408389.004687637,20390479.467201658,21302323.452219233,21418447.20807455,10058.203386913985,106065.55246840417,0.495439205842064,0.352323120866398,19675623.474105313,76.72696352108652,0.3523231208663862,19565563.79847329
4,30.0,0.1,8,2,21570172.272769477,20390479.467201658,21510423.45260848,21598020.974424887,27848.70165541023,59748.82016099617,0.27699741757011376,0.3017012877179328,19782045.48553163,76.68185422276636,0.24257665116482716,19698088.544660773
5,30.0,0.1,8,2,21760482.30293388,20390479.467201658,21683160.871051725,21775346.985375572,14864.6824416928,77321.4318821542,0.35532958693534683,0.30572007848941624,20513108.349120863,76.59575261429214,0.3057200784894161,20346644.429327272
6,30.0,0.1,8,2,21682147.186931614,20390479.467201658,21596404.115056247,21692438.26811138,10291.081179767847,85743.07187536731,0.39545470813447325,0.008594533293805112,20792094.65203527,74.51190774131904,0.03846677160417246,20638375.181291763
7,30.0,0.1,8,2,21365705.57920862,20390479.467201658,21272696.67172727,21372197.72656491,6492.14735629037,93008.90748135,0.43531867991225515,0.30239282840101955,19851651.933692053,76.73972602739725,0.2996575342465754,19853843.185683858
8,30.0,0.1,8,2,21691650.09542973,20390479.467201658,21629360.166992065,21721724.958147336,30074.862717606127,62289.928437665105,0.2871608575817343,0.00044757010940441397,19860661.798624896,69.97320904312441,0.003012731220349938,19756269.77432628
9,30.0,0.1,8,2,20993994.379405927,20390479.467201658,20916523.43159254,21001118.783243023,7124.403837095946,77470.94781338796,0.3690148068696405,0.2686613364553032,19614763.46531827,76.53139278691587,0.2996575342465754,19534870.012655437
