run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,0.2,8,8,20846350.819908272,20390479.467201658,20759853.96621139,20877492.40602784,31141.586119566113,86496.85369688272,0.4149256358780943,0.009879956706059592,19277746.10360932,74.25569212916292,0.004939978337109767,19368659.996844713
1,0.0,0.2,8,8,21347339.89473744,20390479.467201658,21260889.3253667,21367984.954331003,20645.059593562037,86450.56937074289,0.40497115704825937,0.0,20223584.832977246,74.3739874890067,0.0,20147007.03348432
2,0.0,0.2,8,8,20961770.023134492,20390479.467201658,20860882.61860185,20989880.969985083,28110.946850590408,100887.40453264117,0.4812923928718645,0.0029418792637469033,19425387.13598718,74.73972602739725,0.0,19290291.165592965
3,0.0,0.2,8,8,21480652.73095588,20390479.467201658,21369273.92232608,21495038.60871546,14385.87775957957,111378.80862979963,0.5185075613148898,0.0,19577124.285694543,73.72696352108657,0.0,19467106.741027374
4,0.0,0.2,8,8,21625697.483575933,20390479.467201658,21560179.91844152,21648371.356637433,22673.87306150049,65517.56513441354,0.30296162786967756,0.002523456664273491,19934742.17943964,75.6055886114315,0.0,19860342.362794194
5,0.0,0.2,8,8,21754456.85503915,20390479.467201658,21680692.36688662,21766821.679669894,12364.824630744755,73764.48815253004,0.339077590601594,0.0,20271612.27875753,74.60820288193432,0.0,20135086.452347293
6,0.0,0.2,8,8,21707860.30531098,20390479.467201658,21647006.744030956,21733017.788439203,25157.48312822357,60853.56128002331,0.2803296152828801,0.012891799570366114,20719200.537716195,74.51190774131904,0.002148633261723871,20608987.73856726
7,0.0,0.2,8,8,21351009.06970287,20390479.467201658,21262572.965867516,21366590.583383746,15581.513680875301,88436.10383535549,0.4142010503889791,0.0,19946201.488025952,74.73972602739727,0.0,19945138.12765139
8,0.0,0.2,8,8,21657477.743984587,20390479.467201658,21593760.181166872,21683673.78495878,26196.04097419232,63717.56281771511,0.29420583306573084,0.0,19466448.52176229,72.17368147986998,0.0,19671535.52144868
9,0.0,0.2,8,8,21006750.610419024,20390479.467201658,20963548.55351402,21036774.390127376,30023.77970835194,43202.05690500513,0.20565797017449036,0.0,19535696.469309136,74.5164271060624,0.0,19472000.284907043
