run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.0,4,8,21790184.00785213,20390479.467201658,21709342.952858906,21813151.74040946,22967.73255733028,80841.0549932234,0.37099757837791636,0.0,19915391.46309501,74.33701475992868,0.12203818549567587,19842496.15022866
1,30.0,0.0,4,8,21151787.52276536,20390479.467201658,21050355.84512883,21177596.219287146,25808.69652178511,101431.67763653025,0.4795418709996061,0.0,18755196.518664252,73.73972602739725,0.05222097283213123,18769911.500178993
2,30.0,0.0,4,8,21215180.381263405,20390479.467201658,21113553.73116358,21247807.431721978,32627.050458572805,101626.65009982511,0.47902798031158217,0.02286132217876946,18810807.61262014,74.73972602739765,0.05420067932724097,18728436.667719115
3,30.0,0.0,4,8,20031854.9561979,20390479.467201658,19947746.50652867,20074930.834116407,43075.877918507904,84108.449669227,0.4198734957553378,0.016983951753245484,18801771.436375104,73.87571981885691,0.0,18764289.02433562
4,30.0,0.0,4,8,22038863.18541621,20390479.467201658,21943280.40065379,22062459.462655827,23596.27723961696,95582.78476241976,0.4337010668756717,0.6161298994276774,19993160.590573493,76.47834868912086,0.8358729092851903,19816350.861270893
5,30.0,0.0,4,8,21799579.669263303,20390479.467201658,21722398.445865817,21809641.32273552,10061.653472214937,77181.22339748591,0.35404913566434,0.0,20752689.106864244,73.73972602739725,0.0,20759826.489389725
6,30.0,0.0,4,8,21289918.91591989,20390479.467201658,21199980.80765191,21299171.12575966,9252.209839772433,89938.10826797783,0.42244457869083346,0.0,20656895.298472058,73.40790031995147,0.0,20520454.3875997
7,30.0,0.0,4,8,21559865.077036593,20390479.467201658,21482303.718871817,21595027.5359464,35162.458909805864,77561.35816477612,0.35974881052194846,0.0,19864351.291767452,72.98172801795825,0.03409998016882662,20084869.62470035
8,30.0,0.0,4,8,21257717.2126341,20390479.467201658,21214777.246067856,21267700.839514215,9983.626880113035,42939.966566246,0.20199707304754946,0.0,19658707.54759777,88.73972602739725,0.0,19664162.162706353
9,30.0,0.0,4,8,21573160.622094464,20390479.467201658,21504725.330255054,21587518.31977874,14357.697684276849,68435.29183940962,0.31722422614941564,1.214306433183765e-16,20017213.089349717,75.48314642678066,0.0,19985698.647482596
