run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,1.0,8,2,20876546.0878326,20390479.467201658,20794648.68087264,20905146.62417699,28600.536344390363,81897.40695995837,0.39229385270626893,0.009879956706100201,19422461.433672354,74.73972602739725,0.00987995670617864,19360816.308577597
1,0.0,1.0,8,2,21345387.953325707,20390479.467201658,21257504.9058862,21363289.439293608,17901.485967900604,87883.04743950814,0.4117191387276499,0.0,20281050.46207005,74.3739874890067,0.0,20194449.547835857
2,0.0,1.0,8,2,20958046.461892076,20390479.467201658,20835955.726088952,20969722.44035166,11675.978459585458,122090.73580312356,0.5825482638619044,0.0,19465020.143833045,72.80814761190597,0.0,19331676.745170113
3,0.0,1.0,8,2,21401898.845088456,20390479.467201658,21278948.453688513,21419656.06052217,17757.21543371305,122950.39139994234,0.5744835647055605,0.0,19675632.015244022,73.72696352108623,0.0,19565563.798473205
4,0.0,1.0,8,2,21571771.80779004,20390479.467201658,21492237.315167878,21598746.117047288,26974.309257246554,79534.49262216315,0.36869707936295476,0.0,19782342.409104604,74.69720912289004,0.0,19698635.999503184
5,0.0,1.0,8,2,21762134.231409077,20390479.467201658,21680541.74544599,21772474.372429043,10340.141019966453,81592.48596308753,0.3749286953911252,0.0,20513019.501191944,73.60820288193429,0.0,20370256.285701107
6,0.0,1.0,8,2,21680677.72423678,20390479.467201658,21600390.056875993,21695747.89255165,15070.168314870447,80287.66736078635,0.3703189927085764,0.017189066093737167,20837842.22202566,74.51190774131904,0.00859453304689902,20635045.4310417
7,0.0,1.0,8,2,21356144.65212741,20390479.467201658,21272838.187927365,21373804.497370183,17659.84524277225,83306.46420004591,0.39008194389499634,0.0,19867521.804414257,73.73972602739725,0.0,19862361.241452876
8,0.0,1.0,8,2,21708546.351467714,20390479.467201658,21630574.38053727,21723675.36804185,15129.016574136913,77971.97093044221,0.3591763799752098,0.0,19866168.269351594,73.31189260457896,0.0,19760026.854622643
9,0.0,1.0,8,2,20987015.7162424,20390479.467201658,20914608.965380143,21002480.94848951,15465.232247110456,72406.75086225569,0.34500736951475297,0.0,19613500.84784346,73.53139278691587,0.0,19534870.01265553
