run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,0.05,4,4,21799023.631547805,20390479.467201658,21724918.03205773,21813114.609623794,14090.97807598859,74105.5994900763,0.3399491681032438,0.0,20105089.7895102,73.33701475992869,0.0,20071807.919074718
1,0.0,0.05,4,4,21103409.95368729,20390479.467201658,21020245.11470966,21119127.17655741,15717.222870118916,83164.83897763118,0.3940824689476319,0.0,18900073.628801312,73.73972602739725,0.0,18839613.881512906
2,0.0,0.05,4,4,21173627.185364142,20390479.467201658,21103041.38624328,21212825.229643527,39198.04427938536,70585.79912086204,0.3333665909148202,0.0,18810805.768180016,73.71309083232046,0.0,18728436.667719115
3,0.0,0.05,4,4,20058914.3107609,20390479.467201658,19961956.480446167,20096699.2503505,37784.93958960101,96957.83031473309,0.48336529491388586,0.0,18891095.15317448,72.82841628802436,0.0,18899201.302674916
4,0.0,0.05,4,4,22001387.02867968,20390479.467201658,21896003.946680415,22028309.125964172,26922.097284492105,105383.08199926466,0.47898381071108664,0.0,20065401.882023364,73.73972602739725,0.0,19888584.495310485
5,0.0,0.05,4,4,21890394.561326187,20390479.467201658,21790086.08479,21897974.41966517,7579.858338981867,100308.47653618827,0.4582305552107475,0.0,21117210.979965165,73.73972602739725,0.0,21124348.362490647
6,0.0,0.05,4,4,21232096.065610323,20390479.467201658,21141896.66733279,21249134.892370455,17038.826760131866,90199.39827753231,0.4248256884238033,0.0,20748690.06302294,73.40790031995111,0.0,20729280.8075455
7,0.0,0.05,4,4,21572601.850156453,20390479.467201658,21453683.877763923,21597101.626769003,24499.77661255002,118917.97239252925,0.5512453862474953,0.0,20350200.894378655,72.98172801795832,0.0,19746897.819588605
8,0.0,0.05,4,4,21299494.643908102,20390479.467201658,21252446.15375438,21306190.339130115,6695.695222012699,47048.490153722465,0.2208901710594287,0.0,19728009.230428413,73.57039003715606,0.0,19735652.863583423
9,0.0,0.05,4,4,21592780.383025546,20390479.467201658,21510355.6513866,21608266.735688694,15486.352663148195,82424.73163894564,0.38172356767793153,0.0,20017419.79904263,72.37938980918076,0.0,19985698.6474826
