run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.05,4,8,21855959.00160536,20424633.937798895,21753459.64005691,21868834.72815114,12875.726545777172,102499.36154844984,0.468976728684937,1.902319811001714,20126352.339548454,75.73972602739725,1.6388960764181033,20057192.343062483
1,45.0,0.05,4,8,21197023.23006128,20424633.937798895,21102075.377899047,21221153.3819889,24130.151927620173,94947.85216223449,0.44793012269562904,1.3920587005711378,18795365.976416994,75.73972602739725,1.6013287555365634,18774968.71925334
2,45.0,0.05,4,8,21280297.96077415,20424633.937798895,21170367.581323862,21298314.055220716,18016.094446565956,109930.37945028767,0.5165828958453575,2.0053465964881356,18846282.215142746,76.73972602739761,2.089175067786975,18757138.520047374
3,45.0,0.05,4,8,20083911.246825237,20424633.937798895,19989273.719458826,20107586.06795479,23674.82112955302,94637.52736641094,0.471210643202632,1.6862874474711262,18850572.193407882,75.73972602739725,1.5726169282114753,18803080.32758881
4,45.0,0.05,4,8,22118372.974496197,20424633.937798895,22013726.560056612,22130165.15268198,11792.178185783327,104646.41443958506,0.47311985633052045,2.1147087474636264,20047652.934790086,75.73972602739725,2.1672550294811894,19866691.25099773
5,45.0,0.05,4,8,21867655.3224094,20424633.937798895,21778772.302374355,21878616.25247228,10960.930062882602,88883.02003504336,0.4064588485806175,2.247762216536104,20789302.97604915,75.73972602739725,2.2699707219738885,20692079.275701802
6,45.0,0.05,4,8,21350999.98979764,20424633.937798895,21260975.406458743,21362575.66135468,11575.671557039022,90024.58333889768,0.42164106309734917,2.1794639828509474,20812781.847557005,75.73972602739725,2.2362003285335157,20601728.28820286
7,45.0,0.05,4,8,21613015.023127202,20424633.937798895,21524018.239403944,21641302.75762132,28287.734494119883,88996.78372325748,0.411774033507244,1.5867839901555683,20165764.778815128,74.96503047485422,1.4996560104827292,20080937.282654423
8,45.0,0.05,4,8,21294275.49617445,20424633.937798895,21240883.174683243,21315202.675727293,20927.17955284193,53392.32149120793,0.2507355627140258,1.98930413057723,19686584.71985395,77.73972602739725,1.9117007775308767,19691402.417446367
9,45.0,0.05,4,8,21630032.821840145,20424633.937798895,21560040.878340863,21630448.27655719,415.45471704378724,69991.943499282,0.32358685756875116,1.5567715185474584,20084843.529369388,78.73972602739767,1.5485658535120013,20033452.68081265
