run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.1,8,8,20852094.778837148,20390479.467201658,20771485.023148835,20877036.498970296,24941.720133148134,80609.7556883134,0.38657869409899515,0.017107774129274028,19246811.36015299,74.25569212916258,0.02816387862288187,19368659.996869065
1,30.0,0.1,8,8,21345893.87837589,20390479.467201658,21261815.590570178,21368260.434012864,22366.55563697219,84078.28780571371,0.3938850641944203,0.0025482951066708665,20223584.83297202,74.3739874890065,0.00249410456389968,20147007.033484176
2,30.0,0.1,8,8,20962745.850029238,20390479.467201658,20861881.350900218,20989083.735406805,26337.88537756726,100864.49912901968,0.4811607212653346,0.04122175081744571,19426953.741933905,76.33653795386262,0.04310403033575699,19290291.165592965
3,30.0,0.1,8,8,21488032.759014532,20390479.467201658,21379357.550464276,21497219.94899482,9187.189980287105,108675.20855025575,0.5057475934118025,0.5777184925405563,19578881.005658366,76.7269635210963,0.5626442004286858,19467106.741027232
4,30.0,0.1,8,8,21620232.84102339,20390479.467201658,21562110.798632473,21649717.98088588,29485.139862488955,58122.0423909165,0.26883171341537365,0.3027174620232028,19934698.03671635,76.68185422276659,0.27179625009523034,19860342.362794206
5,30.0,0.1,8,8,21733735.332415104,20390479.467201658,21682149.051244292,21767577.052949063,33841.72053395957,51586.281170811504,0.23735579909207957,0.30746894066090535,20264813.815305393,75.89970034336416,0.30921780283230177,20131069.634481903
6,30.0,0.1,8,8,21695188.835090626,20390479.467201658,21647832.612669166,21731950.950764928,36762.11567430198,47356.222421459854,0.2182798351349867,0.10767171738004842,20482774.167910904,76.51190774136637,0.10056045664854052,20608987.73856696
7,30.0,0.1,8,8,21354913.868145764,20390479.467201658,21266700.589849405,21365589.612190653,10675.744044888765,88213.27829635888,0.41308187352580694,0.28817463019080863,19942436.10550608,76.73972602739725,0.19041766380590874,19946030.88889786
8,30.0,0.1,8,8,21661234.17375974,20390479.467201658,21588129.62339283,21683146.34993734,21912.176177598536,73104.55036690831,0.3374902361540721,0.002515334014712749,19531512.539102677,74.31189260457896,0.004519096830524956,19671535.52144869
9,30.0,0.1,8,8,21013257.567287836,20390479.467201658,20966549.015298564,21037812.974131677,24555.406843841076,46708.55198927224,0.22228134709577477,0.25296809805047565,19519158.428833153,76.53139278691587,0.2919084847987574,19472000.284907296
