run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,1.0,4,2,21767573.506590545,20390479.467201658,21698883.23404442,21784434.04670002,16860.540109474212,68690.27254612371,0.3155623777970771,0.0,20016654.59336668,73.3529108414726,0.0,20005859.567253366
1,0.0,1.0,4,2,21104492.141637634,20390479.467201658,21010985.506595884,21124289.821323153,19797.679685518146,93506.63504175097,0.44306508024075664,0.0,18917211.583753817,73.73972602739725,0.0,18855024.439063977
2,0.0,1.0,4,2,21207821.510621954,20390479.467201658,21114688.49123855,21239097.03246599,31275.521844036877,93133.0193834044,0.4391446775273861,0.0,18910234.327154167,73.73972602739725,0.0,18818984.219175983
3,0.0,1.0,4,2,20011135.586074226,20390479.467201658,19927249.992674615,20032763.702921957,21628.116847731173,83885.59339961037,0.41919456813828426,0.0,18744536.249220047,73.73972602739725,0.0,18750116.479491554
4,0.0,1.0,4,2,21988050.617831238,20390479.467201658,21875381.19725154,22012404.72048216,24354.10265092179,112669.42057969794,0.5124120484256505,0.0,20166149.663463432,73.49619611449862,0.0,19755792.942117877
5,0.0,1.0,4,2,21759795.903818123,20390479.467201658,21687523.040312663,21774030.28472907,14234.380910947919,72272.86350546032,0.33213943653202566,0.0,21076581.4926341,73.73972602739725,0.0,21083769.044297025
6,0.0,1.0,4,2,21330336.325321406,20390479.467201658,21235962.846671797,21347436.21140777,17099.886086363345,94373.47864960879,0.44243783693920147,0.0,20891757.64950758,73.73972602739725,0.0,20783042.173994787
7,0.0,1.0,4,2,21622115.39807014,20390479.467201658,21508490.03044558,21628903.311110374,6787.913040231913,113625.36762456223,0.5255053242140394,0.0,20220576.91563642,72.99909835080506,0.0,19923566.664057445
8,0.0,1.0,4,2,21269798.687209688,20390479.467201658,21228334.447183102,21277442.634890534,7643.947680845857,41464.24002658576,0.19494420533241685,0.0,19794788.133054234,73.73972602739725,7.309708394132031e-13,19800397.25846987
9,0.0,1.0,4,2,21489188.43711554,20390479.467201658,21401717.89004566,21488615.092257947,-573.3448575921357,87470.54706987739,0.4070444415611371,0.0,19995891.142442584,73.73972602739725,0.0,19985789.110857807
