run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.05,2,8,21849633.70991399,20424633.937798895,21845728.12081829,21866821.74874578,17188.038831789047,3905.589095700532,0.017874849288335763,1.1098598651471998,21101235.813012894,75.73972602739725,1.228300958906265,21070944.49609888
1,45.0,0.05,2,8,21200089.261825725,20424633.937798895,21136006.289288435,21228387.505717553,28298.243891827762,64082.972537290305,0.302276899619863,2.1233856466051373,20276361.609007236,75.37398748900675,2.1208920876367445,20208045.87217151
2,45.0,0.05,2,8,20445791.08501376,20424633.937798895,20348256.599733528,20480886.791778773,35095.70676501468,97534.48528023064,0.47703943014325784,2.004646516298874,19794178.204624806,75.73972602739725,1.9381827041101753,19683458.322762497
3,45.0,0.05,2,8,22163626.40530665,20424633.937798895,22116706.396842763,22167174.83774046,3548.432433810085,46920.008463885635,0.2116982465137183,1.4656817374590523,21768574.174370296,75.73972602739725,1.4656817374590523,21675616.47693195
4,45.0,0.05,2,8,21215160.734730195,20424633.937798895,21121948.87739915,21230545.741901897,15385.00717170164,93211.85733104497,0.4393643701150606,2.0382498803343436,20822540.561351914,75.73972602739725,2.134971143220482,20893077.30668996
5,45.0,0.05,2,8,21105870.49876866,20424633.937798895,20996555.875450447,21112348.437789056,6477.939020395279,109314.62331821397,0.5179346823178486,1.1766239033668717,19237641.237347063,75.63769735084016,1.0870297311249153,19127489.347835563
6,45.0,0.05,2,8,21662129.553767465,20424633.937798895,21550959.127978694,21672460.836200003,10331.282432537526,111170.42578877136,0.5132017399897633,2.135158554036897,21027553.232013408,75.71309083232046,2.2439486888483255,21048862.241181694
7,45.0,0.05,2,8,22078372.056410853,20424633.937798895,21998807.929823037,22102328.39269074,23956.336279887706,79564.12658781558,0.36037134615055416,0.5565815018611585,20806155.318497807,72.96503047485254,0.5195064531542903,20911722.303451635
8,45.0,0.05,2,8,20338959.376474023,20424633.937798895,20280962.886456802,20364154.053453792,25194.67697976902,57996.49001722038,0.2851497411627885,1.6796183864714984,19661124.399622705,75.73972602739725,1.5230544668240777,19624676.371023826
9,45.0,0.05,2,8,22510284.604191713,20424633.937798895,22433183.70364365,22527146.52642037,16861.92222865671,77100.90054806322,0.34251410812329763,1.948952099053035,21871499.46255378,75.73972602739725,2.0215908072767106,21713218.12929534
