run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.05,8,8,20860626.38951099,20390479.467201658,20766265.097242568,20877036.498970296,16410.109459307045,94361.2922684215,0.452341605215976,0.013294724392020028,19419660.29705091,74.25569212916822,0.025428584468273736,19367933.36022554
1,30.0,0.05,8,8,21346244.569335446,20390479.467201658,21261249.465547685,21368260.434012864,22015.864677418023,84995.10378776118,0.398173568712219,0.0,20223584.832980894,74.37398748943248,0.0,20147007.033484187
2,30.0,0.05,8,8,20966660.131148282,20390479.467201658,20860894.028556425,20989083.735406805,22423.60425852239,105766.10259185731,0.50444897723472,0.03852130200467519,19425945.886825938,76.04603353065664,0.04310403033575701,19290291.165592965
3,30.0,0.05,8,8,21470058.72780638,20390479.467201658,21366990.26601463,21497219.94899482,27161.22118844092,103068.46179174632,0.48005672969240615,0.5764485625195677,19577125.99299772,76.72696352108623,0.5613026669935468,19467106.74102725
4,30.0,0.05,8,8,21623279.830031317,20390479.467201658,21564320.059746496,21649717.98088588,26438.150854561478,58959.77028482035,0.2726680260731517,0.30027208460585253,19934643.54070564,75.97325529059688,0.27141837530178636,19860342.3627942
5,30.0,0.05,8,8,21758008.051541857,20390479.467201658,21681842.210476894,21767577.052949063,9569.001407206059,76165.84106496349,0.35005888813229885,0.3011731703072856,20252625.13224825,76.59575261438569,0.30467089465017116,20131069.634481903
6,30.0,0.05,8,8,21713659.87137225,20390479.467201658,21646797.014889993,21731950.950764928,18291.079392679036,66862.8564822562,0.30792992465728736,0.04840021030127925,20751160.765877113,76.51190774131904,0.08945812361797449,20613215.79276299
7,30.0,0.05,8,8,21350446.611943055,20390479.467201658,21260146.978701398,21365589.612190653,15143.000247597694,90299.63324165717,0.42294025451975875,0.30089914878891955,19940418.746143244,76.73972602739725,0.18786839916004383,19917178.991279077
8,30.0,0.05,8,8,21662709.52453964,20390479.467201658,21590611.589082655,21683146.34993734,20436.82539770007,72097.93545698375,0.33282048755401905,0.0008970758771866701,19736229.372212805,74.31189260457896,0.0,19671535.521448728
9,30.0,0.05,8,8,21012784.818187438,20390479.467201658,20966086.274508715,21037812.974131677,25028.155944239348,46698.543678723276,0.22223871839349799,0.2686613364553083,19500394.99020149,76.53139278691626,0.2919084847987574,19472000.284907296
