run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
2,0.0,0.0,2,8,20392579.576044757,20390479.467201658,20296978.307952814,20432742.64143451,40163.06538975239,95601.26809194311,0.46880419289497977,0.0,19656914.98721266,73.73972602739725,0.0,19193154.406736195
0,0.0,0.0,2,8,21817365.057487827,20390479.467201658,21781250.815150503,21834126.568630412,16761.511142585427,36114.242337323725,0.16552980729874683,0.0,21043959.11425945,73.73972602739725,0.009879956706178682,20434011.230658706
1,0.0,0.0,2,8,21134345.015322123,20390479.467201658,21056616.388368007,21157469.953710917,23124.93838879466,77728.62695411593,0.3677834676104875,0.0,20220949.74132899,73.3739874890067,0.0,20118798.072896905
3,0.0,0.0,2,8,22130117.694749262,20390479.467201658,22084508.577640243,22133765.583453525,3647.888704262674,45609.11710901931,0.20609523066314658,0.0,21715287.29244903,73.73972602739725,0.0,21620420.255760938
2,0.0,0.0,2,8,20392579.576044757,20390479.467201658,20296978.307952814,20432742.64143451,40163.06538975239,95601.26809194311,0.46880419289497977,0.0,19656914.98721266,73.73972602739725,0.0,19193154.406736195
9,0.0,0.0,2,8,22479204.173407987,20390479.467201658,22402414.26363835,22490544.27387663,11340.10046864301,76789.90976963565,0.3416042186247638,0.0,21789619.373695914,73.73972602739725,0.0,21723970.34495918
