run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,1.0,4,8,22286653.937903523,20565692.625499967,22207818.13634244,22323103.61503194,36449.677128415555,22323607.62926374,36953.69136021659,78835.80156108364,0.353735476759952
1,70.0,1.0,4,8,21671774.319422554,20565692.625499967,21556519.557904944,21686921.145004664,15146.825582109392,21686933.462534156,15159.143111601472,115254.7615176104,0.5318196831457286
2,70.0,1.0,4,8,21853548.4402733,20565692.625499967,21741993.831742562,21869761.235044535,16212.794771235436,21869761.235044535,16212.794771235436,111554.60853073746,0.5104645080208419
3,70.0,1.0,4,8,20614871.055399604,20565692.625499967,20505979.546642803,20635666.2721361,20795.216736495495,20635666.2721361,20795.216736495495,108891.50875680149,0.5282182384947772
4,70.0,1.0,4,8,22573771.998449493,20565692.625499967,22468975.82792276,22593535.4925512,19763.494101706892,22593535.4925512,19763.494101706892,104796.17052673176,0.4642386329317485
5,70.0,1.0,4,8,22334378.744897503,20565692.625499967,22249149.667568002,22351037.30562464,16658.560727138072,22351037.30562464,16658.560727138072,85229.07732950151,0.3816048715882589
6,70.0,1.0,4,8,21771984.213252857,20565692.625499967,21675180.662259467,21783099.601705562,11115.388452704996,21783099.601705562,11115.388452704996,96803.55099339038,0.4446243853808462
7,70.0,1.0,4,8,21971446.989777375,20565692.625499967,21867925.586772963,21980730.326769933,9283.336992558092,21980730.326769933,9283.336992558092,103521.40300441161,0.47116333782011205
8,70.0,1.0,4,8,21639594.155258212,20565692.625499967,21577916.618885126,21651695.115145177,12100.95988696441,21651661.501495875,12067.34623766318,61677.536373086274,0.28502168723944954
9,70.0,1.0,4,8,22171367.474429287,20565692.625499967,22104935.418542366,22180425.662356045,9058.18792675808,22180425.662356045,9058.18792675808,66432.05588692054,0.29962994372601537
