run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,1.0,4,8,21797729.817004543,20390479.467201658,21712306.383544493,21816035.20698731,18305.389982767403,21815498.025197007,17768.208192463964,85423.43346004933,0.39189142253433196
1,30.0,1.0,4,8,21141724.05596133,20390479.467201658,21068187.802881368,21179123.363868408,37399.307907078415,21179123.363868404,37399.30790707469,73536.25307996199,0.3478252430374853
2,30.0,1.0,4,8,21213798.560283177,20390479.467201658,21125120.463822316,21248844.898382027,35046.3380988501,21248844.898382027,35046.3380988501,88678.09646086022,0.4180208283248471
3,30.0,1.0,4,8,20039955.65222743,20390479.467201658,19974957.04849156,20073692.955515444,33737.30328801274,20073692.955515444,33737.30328801274,64998.60373587161,0.3243450477828131
4,30.0,1.0,4,8,22039111.868532892,20390479.467201658,21937774.17873744,22063201.83301516,24089.964482266456,22063201.83301516,24089.964482266456,101337.6897954531,0.4598084097033942
5,30.0,1.0,4,8,21776713.95036101,20390479.467201658,21709083.90046663,21808492.095174212,31778.14481320232,21808492.095174212,31778.14481320232,67630.04989438131,0.310561318151769
6,30.0,1.0,4,8,21293623.39795648,20390479.467201658,21202300.74596506,21301213.514231063,7590.116274584085,21301213.514231063,7590.116274584085,91322.6519914195,0.4288732372348785
7,30.0,1.0,4,8,21560934.650817674,20390479.467201658,21462517.6374573,21597400.500100717,36465.849283043295,21597400.500100717,36465.849283043295,98417.01336037368,0.4564598657444626
8,30.0,1.0,4,8,21259078.277482923,20390479.467201658,21199078.953672394,21268649.834745035,9571.557262111455,21268649.834745042,9571.557262118906,59999.323810528964,0.282229187114282
9,30.0,1.0,4,8,21576690.86215731,20390479.467201658,21504120.935131505,21594234.42996521,17543.567807897925,21594234.42996521,17543.567807897925,72569.92702580616,0.336334832293882
