run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.2,8,2,20889407.15545134,20390479.467201658,20795219.503471512,20902999.93936356,13592.783912222832,20901907.46489325,12500.30944191292,94187.65197982639,0.4508871471503058
1,30.0,0.2,8,2,21341616.637818124,20390479.467201658,21259731.0740593,21360040.667108696,18424.02929057181,21356932.12700284,15315.489184714854,81885.56375882402,0.3836896011603911
2,30.0,0.2,8,2,20961288.705999106,20390479.467201658,20834405.028838467,20971109.171182755,9820.465183649212,20970789.824149802,9501.118150696158,126883.67716063932,0.6053238373856531
3,30.0,0.2,8,2,21409343.29646848,20390479.467201658,21289328.673042465,21419486.352580167,10143.056111685932,21419067.30667049,9724.01020200923,120014.62342601642,0.5605712504307084
4,30.0,0.2,8,2,21572136.75889335,20390479.467201658,21502853.664888497,21599339.669213634,27202.910320285708,21598474.130566146,26337.371672797948,69283.09400485083,0.3211693620303428
5,30.0,0.2,8,2,21756258.60205855,20390479.467201658,21674931.412515566,21774497.960890085,18239.358831536025,21773592.01810375,17333.41604520008,81327.18954298273,0.3738105481761816
6,30.0,0.2,8,2,21672819.26594191,20390479.467201658,21604742.259474635,21696095.59482639,23276.32888447866,21694358.845484007,21539.579542096704,68077.00646727532,0.31411237103912915
7,30.0,0.2,8,2,21364650.997840762,20390479.467201658,21272511.011385847,21373355.497243255,8704.499402493238,21372683.278861955,8032.28102119267,92139.98645491526,0.4312730709442783
8,30.0,0.2,8,2,21714477.366462626,20390479.467201658,21641836.02451723,21725087.52034471,10610.153882086277,21721884.66552665,7407.299064025283,72641.34194539487,0.33452954321427647
9,30.0,0.2,8,2,20989214.96707041,20390479.467201658,20909164.550181143,21002718.560211282,13503.593140874058,21000322.651683383,11107.684612974524,80050.41688926518,0.38138833212606954
