run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,1.0,2,8,21825719.843743972,20390479.467201658,21786818.866694413,21836952.463497534,11232.619753561914,21836952.46349755,11232.619753576815,38900.977049559355,0.1782345660443807
1,30.0,1.0,2,8,21143475.563235436,20390479.467201658,21070659.904126555,21161464.1617038,17988.598468363285,21161464.1617038,17988.598468363285,72815.65910888091,0.3443883144523967
2,30.0,1.0,2,8,20394964.314171933,20390479.467201658,20298075.973226342,20430589.8937019,35625.57952996716,20430589.8937019,35625.57952996716,96888.34094559029,0.47506011510039803
3,30.0,1.0,2,8,22133328.133818652,20390479.467201658,22087960.51522253,22136965.960083477,3637.8262648247182,22136965.960083477,3637.8262648247182,45367.61859612167,0.20497422855626554
4,30.0,1.0,2,8,21154478.862197418,20390479.467201658,21076896.07522289,21184829.159797393,30350.29759997502,21184829.159797393,30350.29759997502,77582.78697452694,0.36674402371199816
5,30.0,1.0,2,8,21092430.084152542,20390479.467201658,20975851.938045267,21105373.91696529,12943.83281274885,21105373.91696529,12943.83281274885,116578.14610727504,0.552701351348151
6,30.0,1.0,2,8,21588856.254596155,20390479.467201658,21463625.35033248,21602651.23742408,13794.982827924192,21602651.23742408,13794.982827924192,125230.90426367521,0.5800719722565859
7,30.0,1.0,2,8,22059611.62686623,20390479.467201658,21960067.13093454,22092392.135138944,32780.50827271491,22092392.135138944,32780.50827271491,99544.4959316887,0.451252259629332
8,30.0,1.0,2,8,20312619.787820514,20390479.467201658,20245434.525988292,20334312.360056262,21692.57223574817,20334312.360056262,21692.57223574817,67185.26183222234,0.33075626154587284
9,30.0,1.0,2,8,22487195.045949984,20390479.467201658,22402987.315631926,22490963.073722538,3768.027772553265,22490963.073722538,3768.027772553265,84207.73031805828,0.3744696932898457
