run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.1,4,2,21775301.00324111,20390479.467201658,21695685.071414556,21785542.844108995,10241.840867884457,21780844.97258572,5543.969344608486,79615.93182655424,0.3656249427491447
1,30.0,0.1,4,2,21092249.49972298,20390479.467201658,21006603.712440845,21122135.180587042,29885.68086406216,21121618.762355577,29369.262632597238,85645.78728213534,0.406053357576963
2,30.0,0.1,4,2,21201702.31474907,20390479.467201658,21109576.315524727,21241658.56985414,39956.25510507077,21241514.819095172,39812.504346102476,92125.9992243424,0.434521708949071
3,30.0,0.1,4,2,20032039.007870108,20390479.467201658,19937056.34914959,20036564.034763478,4525.0268933698535,20034753.587618727,2714.579748619348,94982.6587205194,0.4741537228596798
4,30.0,0.1,4,2,22003057.215418343,20390479.467201658,21890858.09461471,22013124.06004747,10066.844629127532,22012321.46728114,9264.251862797886,112199.12080363184,0.5099251422434599
5,30.0,0.1,4,2,21771876.838296067,20390479.467201658,21672138.43484112,21773977.488163874,2100.6498678065836,21778534.499688104,6657.661392036825,99738.40345494822,0.4581065940971676
6,30.0,0.1,4,2,21334481.238029122,20390479.467201658,21231698.963438522,21344762.20500973,10280.966980606318,21345068.063564297,10586.82553517446,102782.27459060028,0.4817659892633757
7,30.0,0.1,4,2,21590695.767350152,20390479.467201658,21501609.428720083,21634640.66330938,43944.89595922828,21632047.39920979,41351.6318596378,89086.33863006905,0.41261448723105554
8,30.0,0.1,4,2,21271210.67437501,20390479.467201658,21226857.645557273,21278245.628110386,7034.9537353776395,21276306.05162773,5095.377252720296,44353.02881773561,0.20851200947939835
9,30.0,0.1,4,2,21470663.878224522,20390479.467201658,21417940.05717275,21483325.281584095,12661.403359573334,21484420.940803222,13757.062578700483,52723.821051772684,0.2455621370201087
