run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,0.05,8,8,20849181.1426322,20390479.467201658,20763605.800673153,20878331.02239305,29149.87976085022,20877981.993920572,28800.851288370788,85575.34195904806,0.4104494146490216
1,0.0,0.05,8,8,21345223.002180275,20390479.467201658,21270133.290909033,21370123.904235825,24900.902055550367,21366840.694713734,21617.692533459514,75089.7112712413,0.3517869607807395
2,0.0,0.05,8,8,20978648.6134312,20390479.467201658,20861594.572982892,20989779.40551509,11130.792083889246,20990409.710059814,11761.09662861377,117054.04044830799,0.5579674964066382
3,0.0,0.05,8,8,21469489.616484545,20390479.467201658,21371982.752668515,21496036.619504146,26547.003019601107,21494695.300723396,25205.68423885107,97506.86381603032,0.4541647964521864
4,0.0,0.05,8,8,21618249.571268097,20390479.467201658,21562242.23975754,21648694.563070092,30444.991801995784,21648746.161496308,30496.590228211135,56007.331510555,0.25907431277411086
5,0.0,0.05,8,8,21759627.638280362,20390479.467201658,21680106.78041778,21767464.43541676,7836.797136399895,21766460.8841279,6833.245847538114,79520.85786258057,0.36545137253490706
6,0.0,0.05,8,8,21721755.837094124,20390479.467201658,21651382.134865828,21736250.93301191,14495.095917787403,21734385.661864232,12629.824770107865,70373.70222829655,0.32397796364196196
7,0.0,0.05,8,8,21359294.636280168,20390479.467201658,21264383.044231005,21367821.839705136,8527.203424967825,21366906.26579686,7611.6295166909695,94911.59204916283,0.44435733326113325
8,0.0,0.05,8,8,21672503.83893226,20390479.467201658,21591187.310269255,21686571.846668486,14068.007736224681,21682324.83919704,9821.000264778733,81316.52866300568,0.3752059718957323
9,0.0,0.05,8,8,21029170.4944895,20390479.467201658,20963942.550818317,21035878.22078234,6707.7262928411365,21036394.58643022,7224.09194072336,65227.9436711818,0.3101783957112059
