run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.05,4,2,21962425.645415023,20565692.625499967,21884513.874698155,22305038.94828012,342613.30286509544,21979370.411459472,16944.76604444906,77911.77071686834,0.3547502993283147
1,70.0,0.05,4,2,21298381.995620683,20565692.625499967,21201622.776612103,21659086.369483925,360704.37386324257,21308371.657445602,9989.661824919283,96759.21900857985,0.45430314391241183
2,70.0,0.05,4,2,21428728.19728823,20565692.625499967,21320436.590819847,21852484.956486896,423756.7591986656,21440865.121767685,12136.924479454756,108291.60646838322,0.5053571330569555
3,70.0,0.05,4,2,20173430.006503187,20565692.625499967,20097082.381911874,20602862.73488764,429432.7283844538,20204266.983952243,30836.97744905576,76347.6245913133,0.3784563386925356
4,70.0,0.05,4,2,22226372.26188196,20565692.625499967,22120236.150589403,22561392.492348596,335020.23046663776,22228207.55119409,1835.289312131703,106136.11129255593,0.4775233224837976
5,70.0,0.05,4,2,21986465.885355018,20565692.625499967,21903241.185519625,22331224.782244243,344758.89688922465,22004066.911082953,17601.025727935135,83224.69983539358,0.37852695503386374
6,70.0,0.05,4,2,21531894.79800638,20565692.625499967,21447765.690763347,21804854.785907157,272959.9879007749,21554590.756926678,22695.95892029628,84129.10724303499,0.3907185504678595
7,70.0,0.05,4,2,21783311.36010262,20565692.625499967,21674425.407269325,22016786.25838114,233474.8982785195,21798925.97884813,15614.618745509535,108885.95283329487,0.49985950727732664
8,70.0,0.05,4,2,21456071.317797575,20565692.625499967,21415773.869390804,21642071.884001818,186000.5662042424,21463266.273505066,7194.955707490444,40297.448406770825,0.18781373257901385
9,70.0,0.05,4,2,21675747.58743792,20565692.625499967,21598180.3644862,22102202.04732313,426454.4598852098,21676768.540656235,1020.9532183147967,77567.2229517214,0.35785258450174573
