run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,1.0,4,4,22308159.228320725,20565692.625499967,22224867.1538846,22336475.548330724,28316.320009998977,22337674.61177956,29515.38345883414,83292.07443612441,0.3733704497248845
1,70.0,1.0,4,4,21629172.520172514,20565692.625499967,21537577.10902897,21644390.240786053,15217.720613539219,21644748.014499046,15575.494326531887,91595.41114354506,0.42348088470845713
2,70.0,1.0,4,4,21811455.246427827,20565692.625499967,21694770.231881894,21830419.39957875,18964.15315092355,21830419.39957875,18964.15315092355,116685.01454593241,0.5349712489497578
3,70.0,1.0,4,4,20643416.771942966,20565692.625499967,20561568.534972146,20674408.649972104,30991.87802913785,20674408.649972104,30991.87802913785,81848.23697081953,0.39648590092925756
4,70.0,1.0,4,4,22545972.82916251,20565692.625499967,22453029.88342764,22567722.563344814,21749.734182305634,22567722.563344814,21749.734182305634,92942.94573486969,0.412237460051628
5,70.0,1.0,4,4,22412680.236600142,20565692.625499967,22313479.985450648,22421536.49411855,8856.257518406957,22421536.49411855,8856.257518406957,99200.2511494942,0.44260771180547676
6,70.0,1.0,4,4,21719684.488570746,20565692.625499967,21627483.593744863,21734587.826230127,14903.33765938133,21734587.826230127,14903.33765938133,92200.89482588321,0.4245038406262339
7,70.0,1.0,4,4,21974971.13455646,20565692.625499967,21870272.60862908,21983114.187591005,8143.053034543991,21983114.187591005,8143.053034543991,104698.52592737973,0.47644442983015983
8,70.0,1.0,4,4,21657858.099694084,20565692.625499967,21594873.97610797,21667866.66125551,10008.561561424285,21667866.66125551,10008.561561424285,62984.123586114496,0.2908141853002728
9,70.0,1.0,4,4,22198200.432156153,20565692.625499967,22124236.259874333,22205265.837397646,7065.405241493136,22205265.837397646,7065.405241493136,73964.17228182033,0.33319895686082895
