run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,0.1,8,8,20849350.476170786,20390479.467201658,20760285.542057656,20878331.02239305,28980.54622226581,20878500.304857187,29149.828686401248,89064.93411312997,0.42718325549241637
1,0.0,0.1,8,8,21346185.75982021,20390479.467201658,21263803.548911512,21370123.904235825,23938.144415613264,21367118.874916147,20933.115095935762,82382.21090869978,0.3859341047418752
2,0.0,0.1,8,8,20972488.195496,20390479.467201658,20861751.58056527,20989779.40551509,17291.21001908928,20990947.484857947,18459.289361946285,110736.61493073031,0.5280089510528934
3,0.0,0.1,8,8,21481737.38469108,20390479.467201658,21378700.34174515,21496036.619504146,14299.234813068062,21495460.979750384,13723.59505930543,103037.04294592887,0.47964948598318696
4,0.0,0.1,8,8,21622517.17441752,20390479.467201658,21560735.3531458,21648694.563070092,26177.388652570546,21648911.62946448,26394.45504695922,61781.821271721274,0.285729088678065
5,0.0,0.1,8,8,21760001.29990175,20390479.467201658,21679871.93725179,21767464.43541676,7463.135515011847,21767244.045251727,7242.7453499771655,80129.36264995858,0.3682415342977042
6,0.0,0.1,8,8,21722946.489763845,20390479.467201658,21652595.93505186,21736250.93301191,13304.443248067051,21734664.615771912,11718.12600806728,70350.55471198633,0.3238536482384491
7,0.0,0.1,8,8,21345485.677395396,20390479.467201658,21261280.9625031,21367821.839705136,22336.16230973974,21367253.910472218,21768.233076822013,84204.71489229426,0.3944848862420873
8,0.0,0.1,8,8,21663442.10246086,20390479.467201658,21595953.805760775,21686571.846668486,23129.744207624346,21682651.369446795,19209.266985934228,67488.29670008644,0.31153081020499557
9,0.0,0.1,8,8,21030930.79020829,20390479.467201658,20964405.2950823,21035878.22078234,4947.4305740483105,21036606.30574397,5675.5155356787145,66525.49512599036,0.31632216276877156
