run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,1.0,4,8,21876856.64502347,20424633.937798895,21810005.770857614,21917132.22491896,40275.57989549264,21917863.079691373,41006.43466790393,66850.87416585535,0.3055780601874654
1,45.0,1.0,4,8,21226057.569049742,20424633.937798895,21134732.271425884,21251199.115269158,25141.546219415963,21250392.606980838,24335.03793109581,91325.29762385786,0.43025087125468653
2,45.0,1.0,4,8,21327745.39295845,20424633.937798895,21221242.886886675,21361093.05195592,33347.65899746865,21361093.05195592,33347.65899746865,106502.50607177615,0.49936129726557466
3,45.0,1.0,4,8,20113492.562844094,20424633.937798895,20008155.844741672,20133862.716744322,20370.15390022844,20133862.716744322,20370.15390022844,105336.71810242161,0.523711721240355
4,45.0,1.0,4,8,22139874.279301908,20424633.937798895,22027709.23245636,22152497.10536375,12622.8260618411,22152497.10536375,12622.8260618411,112165.04684554785,0.5066200712368477
5,45.0,1.0,4,8,21883789.587486826,20424633.937798895,21807846.84911037,21906204.6400533,22415.05256647244,21906204.6400533,22415.05256647244,75942.73837645724,0.3470273650404745
6,45.0,1.0,4,8,21371591.057813454,20424633.937798895,21283207.150128916,21389068.901637934,17477.84382447973,21389068.901637934,17477.84382447973,88383.90768453851,0.413557921099306
7,45.0,1.0,4,8,21648174.05698445,20424633.937798895,21538308.75892877,21689221.707996804,41047.6510123536,21689221.707996804,41047.6510123536,109865.29805568233,0.5075037634420534
8,45.0,1.0,4,8,21326137.34259998,20424633.937798895,21265590.947953925,21336149.70157981,10012.358979828656,21336149.70157981,10012.358979828656,60546.394646056,0.28390699015668286
9,45.0,1.0,4,8,21684993.624106538,20424633.937798895,21617347.166563816,21700654.348476194,15660.724369656295,21700654.348476194,15660.724369656295,67646.45754272118,0.31195055306597236
