run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.1,2,8,21828328.86046558,20390479.467201658,21818546.7942562,21836952.463497534,8623.60303195566,21834400.592524707,6071.7320591285825,9782.066209379584,0.04481362852790986
1,30.0,0.1,2,8,21136481.183707878,20390479.467201658,21065795.55092826,21161464.1617038,24982.977995920926,21157462.55245413,20981.368746250868,70685.63277961686,0.3344247898467686
2,30.0,0.1,2,8,20399334.395274937,20390479.467201658,20301133.806802813,20430589.8937019,31255.498426962644,20431783.36098036,32448.965705424547,98200.58847212419,0.4813911403642181
3,30.0,0.1,2,8,22130374.928904105,20390479.467201658,22084737.181401458,22136965.960083477,6591.031179372221,22134022.817606986,3647.888702880591,45637.74750264734,0.20622220657925075
4,30.0,0.1,2,8,21171731.638659313,20390479.467201658,21101582.02830229,21184829.159797393,13097.521138079464,21187003.039147098,15271.400487784296,70149.61035702378,0.3313361965581099
5,30.0,0.1,2,8,21079282.41253272,20390479.467201658,20981407.60633117,21105373.91696529,26091.50443257019,21103450.84153546,24168.42900273949,97874.80620155111,0.46431754310269824
6,30.0,0.1,2,8,21590713.09745878,20390479.467201658,21475748.043364532,21602651.23742408,11938.139965299517,21602651.23742417,11938.139965388924,114965.05409424752,0.5324745578124461
7,30.0,0.1,2,8,22056777.985436164,20390479.467201658,21965042.290223975,22092392.135138944,35614.14970277995,22086214.696071565,29436.71063540131,91735.69521218911,0.4159070525747738
8,30.0,0.1,2,8,20302545.455986727,20390479.467201658,20248801.100246225,20334312.360056262,31766.904069535434,20330371.224172916,27825.768186189234,53744.35574050248,0.2647173274750855
9,30.0,0.1,2,8,22485686.473982934,20390479.467201658,22404288.9314626,22490963.073722538,5276.599739603698,22489759.406882968,4072.932900033891,81397.54252033308,0.3619971425578406
