run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,1.0,8,4,20867891.120564286,20390479.467201658,20773188.655968126,20894936.542495362,27045.421931076795,20895416.950031877,27525.8294675909,94702.46459615976,0.4538190469224516
1,0.0,1.0,8,4,21351095.96837354,20390479.467201658,21264091.435975168,21379170.26251221,28074.294138669968,21379170.262512203,28074.294138662517,87004.53239837289,0.40749445614992763
2,0.0,1.0,8,4,20961739.433034014,20390479.467201658,20843320.59246044,20983327.796273682,21588.36323966831,20983327.796273682,21588.36323966831,118418.84057357535,0.5649285020066455
3,0.0,1.0,8,4,21504532.53712696,20390479.467201658,21393261.39016641,21525131.892329823,20599.355202864856,21525131.892329823,20599.355202864856,111271.14696054906,0.5174311358242389
4,0.0,1.0,8,4,21588421.71407648,20390479.467201658,21513952.14520432,21614629.746687204,26208.032610721886,21614629.746687204,26208.032610721886,74469.56887216121,0.34495142747560925
5,0.0,1.0,8,4,21749335.19270669,20390479.467201658,21659511.66938588,21756122.48038659,6787.287679899484,21756122.48038659,6787.287679899484,89823.523320809,0.41299433994161794
6,0.0,1.0,8,4,21750516.583008323,20390479.467201658,21678792.728558376,21762421.355905045,11904.77289672196,21762421.355905045,11904.77289672196,71723.85444994643,0.3297570160056689
7,0.0,1.0,8,4,21339413.54562205,20390479.467201658,21247938.824511636,21351797.258786503,12383.713164452463,21351797.258786503,12383.713164452463,91474.72111041471,0.42866558124874743
8,0.0,1.0,8,4,21658672.170995027,20390479.467201658,21597463.754066925,21683498.399644174,24826.228649146855,21684735.170038253,26062.999043226242,61208.41692810133,0.28260466036357823
9,0.0,1.0,8,4,21065472.742869157,20390479.467201658,20994234.27845985,21071225.528339,5752.785469841212,21071225.528339,5752.785469841212,71238.46440930665,0.33817643344093223
