run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.2,2,8,21863349.36262568,20424633.937798895,21853535.316737033,21900297.23065581,36947.86803013086,21873047.05634275,9697.693717069924,9814.045888647437,0.04488811721329425
1,45.0,0.2,2,8,21213209.513776634,20424633.937798895,21140880.243155565,21258201.47972504,44991.96594840661,21235892.09195789,22682.57818125561,72329.27062106878,0.34096335386729437
2,45.0,0.2,2,8,20462067.00792562,20424633.937798895,20365611.28890738,20492338.00193245,30270.9940068312,20478879.847406235,16812.839480616152,96455.71901823953,0.4713879540169579
3,45.0,0.2,2,8,22163626.4053067,20424633.937798895,22115921.407791745,22200080.86453772,36454.45923101902,22167174.837740473,3548.432433772832,47704.9975149557,0.21524003627643512
4,45.0,0.2,2,8,21221867.519074693,20424633.937798895,21144818.35593061,21250844.154037014,28976.634962320328,21238345.524715744,16478.005641050637,77049.16314408183,0.3630649521057857
5,45.0,0.2,2,8,21110226.96355316,20424633.937798895,21003062.55846105,21124643.836969987,14416.873416826129,21114823.079655245,4596.1161020845175,107164.405092109,0.5076421266200903
6,45.0,0.2,2,8,21673689.813988578,20424633.937798895,21575485.10265332,21733728.42224222,60038.60825364292,21694344.178482067,20654.364493489265,98204.7113352567,0.4531056418085012
7,45.0,0.2,2,8,22086852.691035297,20424633.937798895,21996646.631602593,22130710.657321602,43857.96628630534,22108218.01670792,21365.32567262277,90206.059432704,0.4084151811693714
8,45.0,0.2,2,8,20358372.079551063,20424633.937798895,20302634.559086032,20419442.74574258,61070.66619151831,20375759.668625697,17387.589074634016,55737.520465031266,0.2737818144163734
9,45.0,0.2,2,8,22529583.06607037,20424633.937798895,22447406.494638603,22550118.292045236,20535.225974865258,22536762.359833065,7179.293762695044,82176.5714317672,0.36474963247555786
