run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,1.0,8,2,20963670.509238962,20424633.937798895,20896498.98216902,20997293.662606962,33623.15336799994,20997293.662606962,33623.15336799994,67171.52706994116,0.3204187312538508
1,45.0,1.0,8,2,21462021.214830298,20424633.937798895,21383612.67735632,21471958.47792504,9937.263094741851,21471958.47792504,9937.263094741851,78408.53747397661,0.36533622201340554
2,45.0,1.0,8,2,21061939.022908483,20424633.937798895,20955506.898097772,21083180.09561755,21241.072709068656,21083180.09561755,21241.072709068656,106432.12481071055,0.505329185004986
3,45.0,1.0,8,2,21509775.183278333,20424633.937798895,21402044.89000514,21519254.992276188,9479.80899785459,21519254.992276188,9479.80899785459,107730.2932731919,0.5008434181912848
4,45.0,1.0,8,2,21646303.21948353,20424633.937798895,21575936.393270705,21671860.324295953,25557.10481242463,21671860.324295953,25557.10481242463,70366.82621282339,0.32507548979304335
5,45.0,1.0,8,2,21851919.996840965,20424633.937798895,21768821.522512082,21863519.7476019,11599.750760935247,21864238.217548866,12318.220707900822,83098.47432888299,0.38027996780555745
6,45.0,1.0,8,2,21759543.889946442,20424633.937798895,21684568.931649555,21772994.13247778,13450.242531336844,21772994.13247778,13450.242531336844,74974.95829688758,0.3445612586186986
7,45.0,1.0,8,2,21468398.381716654,20424633.937798895,21377950.419417456,21476471.062201243,8072.680484589189,21476471.062201243,8072.680484589189,90447.96229919791,0.42130745242843554
8,45.0,1.0,8,2,21760475.238840565,20424633.937798895,21701720.789919626,21787586.242978312,27111.00413774699,21787586.242978297,27111.00413773209,58754.44892093912,0.27000535730978664
9,45.0,1.0,8,2,21063054.322132986,20424633.937798895,20998375.121445805,21076712.500688292,13658.178555306047,21076712.500688292,13658.178555306047,64679.200687181205,0.30707417688809036
