run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,1.0,8,2,20887601.60921097,20390479.467201658,20808946.00313912,20902999.93936356,15398.330152589828,20904193.629102156,16592.019891183823,78655.60607185215,0.376566000938886
1,30.0,1.0,8,2,21350555.75612016,20390479.467201658,21255355.0045233,21360040.667108696,9484.910988535732,21360040.667108707,9484.910988546908,95200.75159686059,0.4458935527688603
2,30.0,1.0,8,2,20960190.153675176,20390479.467201658,20836949.184341107,20971109.171182755,10919.017507579178,20971109.171182755,10919.017507579178,123240.96933406964,0.5879763896724977
3,30.0,1.0,8,2,21398401.919224508,20390479.467201658,21297033.970354453,21419486.352580167,21084.433355659246,21419486.352580167,21084.433355659246,101367.94887005538,0.4737173797029466
4,30.0,1.0,8,2,21571303.96644387,20390479.467201658,21496930.255608167,21599339.669213634,28035.702769763768,21599339.669213634,28035.702769763768,74373.71083570272,0.34478078354186564
5,30.0,1.0,8,2,21765772.269507013,20390479.467201658,21686552.424446993,21774497.960890085,8725.691383071244,21774497.960890085,8725.691383071244,79219.84506002069,0.3639652389959283
6,30.0,1.0,8,2,21673837.08401635,20390479.467201658,21590983.91340445,21696095.59482639,22258.510810039937,21696095.59482639,22258.510810039937,82853.17061189935,0.3822727387436186
7,30.0,1.0,8,2,21365023.6563417,20390479.467201658,21275024.448064677,21373355.497243255,8331.84090155363,21373355.497243255,8331.84090155363,89999.20827702433,0.4212455353416386
8,30.0,1.0,8,2,21718173.646841723,20390479.467201658,21640552.070556622,21725087.52034471,6913.873502988368,21725464.1258397,7290.478997975588,77621.57628510147,0.35740379254398896
9,30.0,1.0,8,2,20983685.8391896,20390479.467201658,20918739.615862608,21002718.560211282,19032.721021682024,21002718.560211282,19032.721021682024,64946.22332699224,0.30950817613604004
