run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.2,4,4,22083580.514352646,20565692.625499967,22012122.401229415,22336475.548330724,252895.0339780785,22102534.560762886,18954.046410240233,71458.11312323064,0.3235802866151542
1,70.0,0.2,4,4,21388173.864338245,20565692.625499967,21300113.61307325,21644390.240786053,256216.376447808,21402058.806474578,13884.942136332393,88060.25126499683,0.4117240294732447
2,70.0,0.2,4,4,21494961.230386134,20565692.625499967,21401136.586928163,21830419.39957875,335458.1691926159,21509943.42659703,14982.196210894734,93824.64345797151,0.43649598830323666
3,70.0,0.2,4,4,20337963.469914768,20565692.625499967,20248038.055509925,20674408.649972104,336445.18005733564,20351363.03530142,13399.565386652946,89925.414404843,0.44215545247618576
4,70.0,0.2,4,4,22319297.00567561,20565692.625499967,22214393.63195903,22567722.563344814,248425.55766920373,22329527.23591775,10230.230242140591,104903.37371658161,0.47001199764448476
5,70.0,0.2,4,4,22195197.46801257,20565692.625499967,22116214.0017378,22421536.49411855,226339.0261059776,22205563.000148162,10365.532135590911,78983.46627477184,0.3558583625516366
6,70.0,0.2,4,4,21554559.992823094,20565692.625499967,21456733.843622517,21734587.826230127,180027.83340703323,21562916.59902765,8356.606204554439,97826.14920057729,0.45385361256805956
7,70.0,0.2,4,4,21832298.018449105,20565692.625499967,21730961.86423318,21983114.187591005,150816.1691418998,21839255.08638843,6957.067939326167,101336.15421592444,0.46415706734257484
8,70.0,0.2,4,4,21544335.09910991,20565692.625499967,21493911.762202177,21667866.66125551,123531.56214559823,21556377.455431834,12042.356321923435,50423.33690773323,0.23404452574550066
9,70.0,0.2,4,4,21895254.53172017,20565692.625499967,21824041.10412435,22205265.837397646,310011.30567747727,21904040.18556538,8785.653845209628,71213.42759582028,0.3252459453835155
