run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.2,8,4,20873762.95905821,20390479.467201658,20775438.977647644,20895552.215642557,21789.256584346294,20895968.538272325,22205.579214114696,98323.98141056672,0.4710409982302632
1,30.0,0.2,8,4,21355797.730599325,20390479.467201658,21265591.40249287,21380013.04867257,24215.318073246628,21376264.265271723,20466.53467239812,90206.3281064555,0.42239737070184347
2,30.0,0.2,8,4,20969970.293837626,20390479.467201658,20847734.304762065,20982916.4340443,12946.140206675977,20982639.542177316,12669.248339690268,122235.98907556012,0.5829096911571744
3,30.0,0.2,8,4,21516501.037256908,20390479.467201658,21394853.741029646,21526344.085578457,9843.04832154885,21525862.500700258,9361.463443350047,121647.29622726142,0.5653674638670246
4,30.0,0.2,8,4,21589726.27969945,20390479.467201658,21529574.90032982,21614783.400749233,25057.121049784124,21613861.74629558,24135.46659613028,60151.379369627684,0.27861112545084593
5,30.0,0.2,8,4,21751132.10469203,20390479.467201658,21668366.052722394,21759693.812841665,8561.708149634302,21759911.579931647,8779.475239615887,82766.05196963623,0.3805137662318846
6,30.0,0.2,8,4,21749110.324363314,20390479.467201658,21674746.253297135,21765338.819847554,16228.495484240353,21763723.898912124,14613.57454881072,74364.07106617838,0.34191776103538307
7,30.0,0.2,8,4,21345467.068048436,20390479.467201658,21240390.678239144,21352501.139085058,7034.071036621928,21352849.229321472,7382.161273036152,105076.38980929181,0.49226559191379027
8,30.0,0.2,8,4,21661880.63213258,20390479.467201658,21587899.364482824,21684232.54183969,22351.909707110375,21681189.436656896,19308.804524317384,73981.26764975488,0.34152744586734224
9,30.0,0.2,8,4,21067161.219278414,20390479.467201658,20996106.470469292,21073199.056939885,6037.837661471218,21072725.42096706,5564.20168864727,71054.74880912155,0.33727728225718345
