run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.05,8,8,20915184.844292555,20424633.937798895,20822055.577550564,20969977.280393437,54792.43610088155,20936739.49101084,21554.646718285978,93129.26674199104,0.4452710670993885
1,45.0,0.05,8,8,21412178.016604137,20424633.937798895,21327932.500876557,21476634.56624504,64456.54964090511,21425537.620243575,13359.603639438748,84245.5157275796,0.3934467370028923
2,45.0,0.05,8,8,21063539.371938147,20424633.937798895,20943692.682306204,21107158.964135177,43619.59219703078,21070641.419013813,7102.047075666487,119846.68963194266,0.5689769773051918
3,45.0,0.05,8,8,21549061.030032787,20424633.937798895,21441629.611368783,21593723.005012266,44661.974979478866,21562209.067809608,13148.037776820362,107431.41866400465,0.4985433867131296
4,45.0,0.05,8,8,21678411.264535036,20424633.937798895,21614865.618324053,21724443.103403915,46031.83886887878,21698398.560254853,19987.29571981728,63545.646210983396,0.2931287050308035
5,45.0,0.05,8,8,21819216.063428164,20424633.937798895,21740073.6307287,21860290.503810447,41074.44038228318,21826515.446454328,7299.383026164025,79142.43269946426,0.36271895593956394
6,45.0,0.05,8,8,21779870.57263824,20424633.937798895,21705427.534399047,21820074.034089815,40203.46145157516,21792212.485880945,12341.913242705166,74443.03823919222,0.3417974316739697
7,45.0,0.05,8,8,21424351.29830884,20424633.937798895,21333209.14917819,21467526.516152214,43175.2178433761,21433946.44124082,9595.142931982875,91142.14913064986,0.42541381002207657
8,45.0,0.05,8,8,21710981.62964031,20424633.937798895,21633506.73451831,21746852.618057538,35870.98841722682,21720588.462277874,9606.832637563348,77474.89512200281,0.35684657858229857
9,45.0,0.05,8,8,21078144.139334507,20424633.937798895,21014145.94162435,21113979.883681595,35835.74434708804,21089508.445282277,11364.305947769433,63998.19771015644,0.303623494018753
