run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,1.0,4,2,21757875.57011201,20390479.467201658,21698788.515517,21785542.844108995,27667.27399698645,21787258.07170165,29382.501589640975,59087.05459500849,0.2715662859850812
1,30.0,1.0,4,2,21094732.524159245,20390479.467201658,21011832.79153158,21122135.180587042,27402.65642779693,21122135.180587042,27402.65642779693,82899.73262766376,0.39298783491433636
2,30.0,1.0,4,2,21229926.04328492,20390479.467201658,21106867.064223204,21241658.56985414,11732.526569221169,21241658.56985414,11732.526569221169,123058.9790617153,0.5796486469656789
3,30.0,1.0,4,2,20000704.88847992,20390479.467201658,19925185.89589533,20036564.034763478,35859.1462835595,20036564.034763478,35859.1462835595,75518.99258458987,0.37758165527499776
4,30.0,1.0,4,2,22003998.229347814,20390479.467201658,21881053.436453618,22013124.06004747,9125.830699656159,22013124.06004747,9125.830699656159,122944.79289419577,0.5587384238661601
5,30.0,1.0,4,2,21759754.39475699,20390479.467201658,21689532.85698542,21773977.488163874,14223.093406882137,21773977.488163874,14223.093406882137,70221.53777157143,0.3227129153097945
6,30.0,1.0,4,2,21331356.046255447,20390479.467201658,21238677.73713891,21344762.20500973,13406.1587542817,21344762.20500973,13406.1587542817,92678.30911653861,0.43446984296531665
7,30.0,1.0,4,2,21605560.167126082,20390479.467201658,21512959.129697964,21634640.66330938,29080.49618329853,21634640.66330938,29080.49618329853,92601.03742811829,0.42859817894939517
8,30.0,1.0,4,2,21273036.776124354,20390479.467201658,21228862.660257183,21278245.628110386,5208.851986031979,21278245.628110386,5208.851986031979,44174.11586717144,0.20765307902231406
9,30.0,1.0,4,2,21483851.404091816,20390479.467201658,21420956.72918936,21483325.281584095,-526.1225077211857,21483325.281584095,-526.1225077211857,62894.674902457744,0.2927532578747906
