run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.1,8,2,21123179.177878816,20565692.625499967,21033598.808576804,21429016.887936182,305837.71005736664,21141789.377977207,18610.200098391622,89580.36930201203,0.42408563856630443
1,70.0,0.1,8,2,21585932.81771916,20565692.625499967,21509107.628885884,21993811.694818974,407878.87709981203,21598461.30121118,12528.483492016792,76825.18883327767,0.35590395597921287
2,70.0,0.1,8,2,21233279.976930227,20565692.625499967,21099256.144774463,21629817.167779014,396537.1908487864,21240111.64055269,6831.663622461259,134023.8321557641,0.6311970279739155
3,70.0,0.1,8,2,21646290.396434866,20565692.625499967,21541509.369124558,21988574.891810194,342284.49537532777,21652607.82611074,6317.429675873369,104781.02731030807,0.48405997236166365
4,70.0,0.1,8,2,21798843.490606155,20565692.625499967,21730484.90529516,22042461.74090361,243618.25029745325,21813052.040606562,14208.550000406802,68358.58531099558,0.31358812838146005
5,70.0,0.1,8,2,22003887.824648183,20565692.625499967,21920385.870502617,22321214.84295205,317327.01830386743,22011745.333423883,7857.508775699884,83501.95414556563,0.37948727429899415
6,70.0,0.1,8,2,21910803.13681493,20565692.625499967,21828636.730430786,22205445.301529314,294642.1647143848,21924846.99397058,14043.857155650854,82166.40638414398,0.3750040830136732
7,70.0,0.1,8,2,21607314.168631364,20565692.625499967,21513504.698116533,21921498.093984406,314183.9253530428,21617720.27844839,10406.109817028046,93809.4705148302,0.434156090769574
8,70.0,0.1,8,2,21900174.050604444,20565692.625499967,21835750.90928814,22184063.16831866,283889.11771421507,21914965.842691064,14791.792086619884,64423.141316305846,0.2941672571525876
9,70.0,0.1,8,2,21215579.930336643,20565692.625499967,21148475.39813882,21545652.09884895,330072.1685123071,21223496.239979237,7916.309642594308,67104.53219782189,0.3162983638352849
