run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.05,4,8,22005605.43449322,20565692.625499967,21926366.096710425,22323103.61503194,317498.18053871766,22017266.142006814,11660.707513593137,79239.33778279647,0.3600870606295196
1,70.0,0.05,4,8,21367244.937050298,20565692.625499967,21281438.6967008,21686921.145004664,319676.20795436576,21380317.530380245,13072.593329947442,85806.24034949765,0.40157840003374345
2,70.0,0.05,4,8,21456964.833369777,20565692.625499967,21354413.112668753,21869761.235044535,412796.40167475864,21470308.472657233,13343.63928745687,102551.72070102394,0.4779414120189821
3,70.0,0.05,4,8,20242362.166968647,20565692.625499967,20145733.01563288,20635666.2721361,393304.10516745225,20253026.347369768,10664.180401120335,96629.1513357684,0.47736104382840855
4,70.0,0.05,4,8,22285036.161217943,20565692.625499967,22181732.107526045,22593535.4925512,308499.33133325726,22299932.731469985,14896.570252042264,103304.05369189754,0.4635579361171279
5,70.0,0.05,4,8,22033712.424799193,20565692.625499967,21957248.375549484,22351037.30562464,317324.8808254488,22050809.872161712,17097.4473625198,76464.04924970865,0.34703207419394067
6,70.0,0.05,4,8,21520309.997783113,20565692.625499967,21424850.051936526,21783099.601705562,262789.60392244905,21528762.510439873,8452.51265675947,95459.94584658742,0.44358071912728536
7,70.0,0.05,4,8,21757964.870909166,20565692.625499967,21659869.455937173,21980730.326769933,222765.4558607675,21770734.155371834,12769.284462668002,98095.41497199237,0.4508483010888022
8,70.0,0.05,4,8,21461648.092111036,20565692.625499967,21411661.767765533,21651695.115145177,190047.02303414047,21475825.148244355,14177.056133318692,49986.324345503,0.23290999894773778
9,70.0,0.05,4,8,21789820.343625706,20565692.625499967,21718409.05035837,22180425.662356045,390605.3187303394,21794005.8493904,4185.505764693022,71411.29326733574,0.32772777444319806
