run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,1.0,8,2,20876249.729512513,20390479.467201658,20808215.364167657,20905811.85319561,29562.123683098704,20905959.64094273,29709.911430217326,68034.36534485593,0.3258936170354225
1,0.0,1.0,8,2,21338933.189260855,20390479.467201658,21260461.83535692,21359869.897698786,20936.708437930793,21361802.73383388,22869.544573023915,78471.35390393436,0.3677379426982145
2,0.0,1.0,8,2,20960429.494914085,20390479.467201658,20836775.56363633,20969722.440351684,9292.945437598974,20969722.440351684,9292.945437598974,123653.93127775565,0.5899398736450486
3,0.0,1.0,8,2,21395217.751327965,20390479.467201658,21287466.015548393,21419028.48047155,23810.72914358601,21419028.48047155,23810.72914358601,107751.73577957228,0.5036253289494298
4,0.0,1.0,8,2,21576887.934945498,20390479.467201658,21502417.048289243,21598301.98876108,21414.053815580904,21598301.98876108,21414.053815580904,74470.88665625453,0.3451419263092291
5,0.0,1.0,8,2,21752983.210832585,20390479.467201658,21681223.306450456,21772294.785013884,19311.574181299657,21772294.785013884,19311.574181299657,71759.90438212827,0.3298853480767326
6,0.0,1.0,8,2,21678175.613958478,20390479.467201658,21595305.337746613,21694309.67535354,16134.061395060271,21694309.67535354,16134.061395060271,82870.27621186525,0.3822751401575761
7,0.0,1.0,8,2,21356164.106631793,20390479.467201658,21262209.14427723,21373698.87546119,17534.768829397857,21373698.87546119,17534.768829397857,93954.96235456318,0.4399430622720635
8,0.0,1.0,8,2,21703150.457227588,20390479.467201658,21633346.41539199,21723407.857338697,20257.40011110902,21723407.85733868,20257.400111094117,69804.04183559865,0.32163091700980445
9,0.0,1.0,8,2,20984945.90063311,20390479.467201658,20916533.044335444,21002824.663976967,17878.76334385574,21002824.663976967,17878.76334385574,68412.85629766807,0.3260092097526164
