run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.1,4,4,21852464.02847748,20424633.937798895,21761990.708012357,21920326.286071002,67862.25759352371,21874132.39592987,21668.367452390492,90473.32046512142,0.4140188509049565
1,45.0,0.1,4,4,21145924.829743523,20424633.937798895,21047789.13658031,21200641.20338334,54716.37363981828,21169637.845037084,23713.015293560922,98135.69316321239,0.46408796944731534
2,45.0,0.1,4,4,21240716.20557018,20424633.937798895,21138191.151703835,21316072.23526985,75356.02969966829,21274154.591395676,33438.38582549617,102525.05386634544,0.4826817178577961
3,45.0,0.1,4,4,20122855.645241827,20424633.937798895,20006395.98029254,20161282.801238377,38427.155996549875,20135699.920726743,12844.275484915823,116459.66494928673,0.5787432310921752
4,45.0,0.1,4,4,22087787.0566452,20424633.937798895,21972189.711119175,22117851.244509805,30064.187864605337,22097989.982379846,10202.925734646618,115597.3455260247,0.5233541288204641
5,45.0,0.1,4,4,21960504.65941801,20424633.937798895,21874212.737922058,21993802.868119992,33298.208701983094,21971755.255469225,11250.596051216125,86291.92149595171,0.3929414320583222
6,45.0,0.1,4,4,21300658.553921554,20424633.937798895,21209204.14773063,21335726.89286271,35068.338941156864,21314205.507210456,13546.953288901597,91454.40619092435,0.42935013468908517
7,45.0,0.1,4,4,21620814.697428748,20424633.937798895,21510639.650098592,21691201.42223511,70386.7248063609,21652630.413488712,31815.71605996415,110175.04733015597,0.5095786115000491
8,45.0,0.1,4,4,21348449.401590213,20424633.937798895,21295552.09023207,21375032.989395384,26583.587805170566,21357881.28690568,9431.885315466672,52897.311358142644,0.24778057817258806
9,45.0,0.1,4,4,21647595.853572782,20424633.937798895,21578944.419011332,21723382.48413764,75786.63056485727,21659871.076165847,12275.222593065351,68651.43456145003,0.3171319116719356
