run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.2,8,4,20943658.921688408,20424633.937798895,20856614.02428495,20988894.143253483,45235.22156507522,20967186.212804154,23527.291115745902,87044.89740345627,0.41561456729662494
1,45.0,0.2,8,4,21440120.87399638,20424633.937798895,21347957.478200216,21482733.957943425,42613.083947043866,21451860.43144933,11739.557452950627,92163.39579616487,0.4298641613907369
2,45.0,0.2,8,4,21053512.03872448,20424633.937798895,20946241.604819432,21094316.27644253,40804.23771805316,21074942.684562188,21430.645837709308,107270.43390504643,0.5095132522675556
3,45.0,0.2,8,4,21595430.450282786,20424633.937798895,21483635.036794163,21621463.034260605,26032.58397781849,21603121.52866301,7691.078380223364,111795.41348862275,0.5176808758037922
4,45.0,0.2,8,4,21663253.463154614,20424633.937798895,21597785.203809813,21688115.954754125,24862.491599511355,21678024.329931132,14770.866776518524,65468.25934480131,0.3022088046753979
5,45.0,0.2,8,4,21821959.34459133,20424633.937798895,21739123.574632242,21853485.99294169,31526.64835035801,21827906.658239573,5947.313648242503,82835.76995908841,0.3795982232897874
6,45.0,0.2,8,4,21822511.23469098,20424633.937798895,21742341.112335123,21842374.309703834,19863.07501285523,21829280.64292784,6769.408236861229,80170.122355856,0.36737349562414495
7,45.0,0.2,8,4,21423949.18775095,20424633.937798895,21328891.607684053,21449938.743868582,25989.556117631495,21432487.327274844,8538.139523893595,95057.58006689698,0.44369774794483613
8,45.0,0.2,8,4,21707952.857011553,20424633.937798895,21633370.46820457,21750784.950170677,42832.093159124255,21730471.255435307,22518.39842375368,74582.38880698383,0.34357172828894417
9,45.0,0.2,8,4,21120543.471436303,20424633.937798895,21053592.953810807,21152249.845856562,31706.374420259148,21130674.11616413,10130.644727826118,66950.51762549579,0.3169923999164157
