run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,1.0,4,4,21801495.743628938,20390479.467201658,21726845.994085465,21818343.117184732,16847.37355579436,21818343.117184747,16847.37355580926,74649.74954347312,0.3424065505472855
1,0.0,1.0,4,4,21098239.26406957,20390479.467201658,20994240.613449376,21121522.26880291,23283.004733342677,21121522.268802915,23283.004733346403,103998.65062019229,0.4929257333681993
2,0.0,1.0,4,4,21191396.50682958,20390479.467201658,21093872.79884864,21215854.13836457,24457.631534989923,21215854.13836457,24457.631534989923,97523.70798093826,0.4602042529358943
3,0.0,1.0,4,4,20084953.42090689,20390479.467201658,19971892.502563532,20094162.43247107,9209.011564180255,20094162.43247107,9209.011564180255,113060.91834335774,0.5629135202557654
4,0.0,1.0,4,4,22009561.217550665,20390479.467201658,21903277.377309278,22029162.654566918,19601.43701625243,22029162.654566918,19601.43701625243,106283.84024138749,0.48289849666169443
5,0.0,1.0,4,4,21881182.773094743,20390479.467201658,21807399.53329284,21892252.074867085,11069.301772341132,21892252.074867085,11069.301772341132,73783.23980190232,0.33719950409914184
6,0.0,1.0,4,4,21238893.470126476,20390479.467201658,21154058.209810205,21251619.13203132,12725.661904845387,21251619.13203132,12725.661904845387,84835.26031627133,0.3994335224459608
7,0.0,1.0,4,4,21572319.258447655,20390479.467201658,21460499.781488404,21598352.981509622,26033.72306196764,21598352.981509622,26033.72306196764,111819.47695925087,0.5183470336202386
8,0.0,1.0,4,4,21282501.699816965,20390479.467201658,21246411.37367456,21309403.304146715,26901.604329749942,21309403.304146715,26901.604329749942,36090.32614240423,0.1695774615759322
9,0.0,1.0,4,4,21599445.74446999,20390479.467201658,21528214.184836812,21610969.366180915,11523.621710926294,21610969.366180915,11523.621710926294,71231.55963317677,0.3297842012979147
