run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.1,4,4,21798725.346363585,20390479.467201658,21723573.2965366,21816293.44454997,17568.098186384887,21815068.678081762,16343.331718176603,75152.04982698709,0.34475433142481327
1,30.0,0.1,4,4,21094859.94397053,20390479.467201658,21009236.499041628,21121576.041438445,26716.097467914224,21120861.84970634,26001.905735809356,85623.44492890313,0.4058971956027448
2,30.0,0.1,4,4,21188459.393737677,20390479.467201658,21083812.08657759,21217288.973730076,28829.57999239862,21218519.18591538,30059.79217770323,104647.30716008693,0.4938882304534883
3,30.0,0.1,4,4,20059344.77490474,20390479.467201658,19969278.280948002,20095182.41676117,35837.64185643196,20095865.43808175,36520.66317700967,90066.49395673722,0.4490001790557735
4,30.0,0.1,4,4,22006157.07251689,20390479.467201658,21901528.93552641,22030039.75539713,23882.682880241424,22029968.693057954,23811.62054106593,104628.13699048012,0.4754493783067122
5,30.0,0.1,4,4,21870641.715142496,20390479.467201658,21795684.550879527,21893640.559993573,22998.844851076603,21897960.781744022,27319.066601525992,74957.16426296905,0.3427296063794563
6,30.0,0.1,4,4,21231172.66583455,20390479.467201658,21152210.71445287,21251619.13203129,20446.46619674191,21250862.72324335,19690.057408798486,78961.95138167962,0.3719151674968294
7,30.0,0.1,4,4,21591405.058461696,20390479.467201658,21491124.752552014,21600940.410466954,9535.352005258203,21599137.38964702,7732.331185322255,100280.30590968207,0.46444548484991766
8,30.0,0.1,4,4,21299312.15778851,20390479.467201658,21252207.76295634,21310629.632520072,11317.474731560796,21306028.04574716,6715.887958649546,47104.3948321715,0.2211545353352965
9,30.0,0.1,4,4,21606761.41146292,20390479.467201658,21527806.94829693,21609529.26983065,2767.858367729932,21606046.08142575,-715.3300371728837,78954.46316599101,0.36541553665744514
