run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.0,2,2,21840914.352389973,20390479.467201658,21838486.221969206,21846633.85914971,5719.506759736687,21846633.85914971,5719.506759736687,2428.130420766771,0.011117347843548819
1,30.0,0.0,2,2,21103112.586859137,20390479.467201658,21031566.793271396,21120978.38839183,17865.801532693207,21120978.38839183,17865.801532693207,71545.79358774051,0.3390295781878732
2,30.0,0.0,2,2,20451399.376302,20390479.467201658,20334464.26797114,20473782.16178117,22382.78547916934,20473019.22656095,21619.850258950144,116935.10833086073,0.5717706949010001
3,30.0,0.0,2,2,22097124.238506485,20390479.467201658,22051515.12139743,22100772.127209432,3647.8887029476464,22100772.12720944,3647.888702955097,45609.11710905656,0.20640295369104203
4,30.0,0.0,2,2,21146835.832826722,20390479.467201658,21055758.028639678,21150896.142029926,4060.3092032037675,21159833.457768332,12997.6249416098,91077.8041870445,0.4306923499432587
5,30.0,0.0,2,2,21157113.90158235,20390479.467201658,21049248.32738494,21178577.91446314,21464.01288079098,21178577.91446314,21464.01288079098,107865.57419740781,0.509831230758466
6,30.0,0.0,2,2,21470620.882548872,20390479.467201658,21359297.69147033,21496017.55470765,25396.672158777714,21496017.55470764,25396.672158766538,111323.19107854366,0.5184907864915362
7,30.0,0.0,2,2,22062262.666542813,20390479.467201658,21975106.109344356,22068790.659031954,6527.992489140481,22056537.466729026,-5725.199813786894,87156.55719845742,0.3950481349795069
8,30.0,0.0,2,2,20295047.280998103,20390479.467201658,20238984.27148197,20320200.221360613,25152.94036250934,20323139.043239295,28091.762241192162,56063.00951613486,0.2762398566502758
9,30.0,0.0,2,2,22525058.629514843,20390479.467201658,22443483.618178934,22539059.26436187,14000.634847026318,22539059.264361836,14000.63484699279,81575.01133590937,0.36215227084479457
