run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.2,8,8,20850587.854205605,20390479.467201658,20764872.20745127,20879920.78820284,29332.933997236192,20879396.647000056,28808.792794451118,85715.64675433561,0.4110946288598122
1,30.0,0.2,8,8,21350155.225854404,20390479.467201658,21268395.079647664,21369902.263569996,19747.03771559149,21368209.528744843,18054.302890438586,81760.14620674029,0.38294872024036236
2,30.0,0.2,8,8,20977477.40968901,20390479.467201658,20856066.48648727,20990602.79187356,13125.382184550166,20990509.07443746,13031.664748452604,121410.92320173979,0.5787679844939931
3,30.0,0.2,8,8,21473623.550887197,20390479.467201658,21372667.468153827,21498110.86851878,24487.31763158366,21497695.144684173,24071.59379697591,100956.08273337036,0.4701399486403835
4,30.0,0.2,8,8,21626544.02793724,20390479.467201658,21562759.490587022,21650982.568496905,24438.54055966437,21650337.128998525,23793.101061284542,63784.53735021874,0.294936339656589
5,30.0,0.2,8,8,21761686.26759116,20390479.467201658,21682728.60474528,21770109.292194385,8423.02460322529,21769877.423515376,8191.155924215913,78957.6628458798,0.3628287894374637
6,30.0,0.2,8,8,21723416.41131776,20390479.467201658,21644210.63179574,21735551.29341368,12134.882095921785,21736187.482408565,12771.071090806276,79205.77952201664,0.36461014244863876
7,30.0,0.2,8,8,21354443.505431645,20390479.467201658,21263180.709001567,21368969.053144284,14525.547712638974,21368385.619780168,13942.114348523319,91262.7964300774,0.4273714574058748
8,30.0,0.2,8,8,21663745.609276257,20390479.467201658,21590471.833189696,21686603.61206147,22858.00278521329,21685423.192279384,21677.583003126085,73273.77608656138,0.3382322586689999
9,30.0,0.2,8,8,21026142.59025785,20390479.467201658,20966838.77225079,21039467.445607293,13324.855349443853,21037784.02284577,11641.43258792162,59303.818007059395,0.28204801595199364
