run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,0.1,4,8,21789706.468000464,20390479.467201658,21714865.416872133,21814428.37957563,24721.911575164646,21812393.97172681,22687.503726344556,74841.05112833157,0.343469753657491
1,0.0,0.1,4,8,21137512.32184811,20390479.467201658,21048294.03055516,21178999.190105684,41486.86825757474,21177719.673426747,40207.35157863796,89218.29129295051,0.4220851060166285
2,0.0,0.1,4,8,21215463.48083266,20390479.467201658,21114872.794760145,21248258.45133597,32794.970503311604,21246204.84880263,30741.36796997115,100590.68607251346,0.47413852713325455
3,0.0,0.1,4,8,20062657.785860457,20390479.467201658,19938575.57895223,20071707.140323553,9049.354463096708,20073646.533879984,10988.748019527644,124082.20690822601,0.6184734257675238
4,0.0,0.1,4,8,22044634.154417265,20390479.467201658,21944745.90394264,22061954.627767727,17320.473350461572,22061739.713435523,17105.559018258005,99888.25047462434,0.4531182045251085
5,0.0,0.1,4,8,21793398.039425347,20390479.467201658,21722551.174823653,21808753.46835629,15355.42893094197,21807770.071616225,14372.032190877944,70846.86460169405,0.3250840666220501
6,0.0,0.1,4,8,21289676.412139323,20390479.467201658,21200682.052476846,21300349.0056616,10672.59352227673,21300277.996299297,10601.584159974009,88994.35966247693,0.4180164974782452
7,0.0,0.1,4,8,21562813.425411798,20390479.467201658,21464460.903988734,21595920.542596318,33107.11718451977,21595471.300719664,32657.87530786544,98352.52142306417,0.45612100556022817
8,0.0,0.1,4,8,21226303.12025456,20390479.467201658,21209688.858248934,21268550.16517259,42247.0449180305,21267168.75272591,40865.63247134909,16614.262005627155,0.07827204724016919
9,0.0,0.1,4,8,21576966.903552983,20390479.467201658,21503474.783741042,21592206.9776853,15240.074132315814,21588647.095299352,11680.191746369004,73492.11981194094,0.34060449802997717
