run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.1,8,4,21128145.472103667,20565692.625499967,21038212.782532573,21419531.08935955,291385.61725588515,21146340.690400768,18195.218297101557,89932.68957109377,0.42565349471791303
1,70.0,0.1,8,4,21619333.383479357,20565692.625499967,21534095.05503646,21994070.19718693,374736.8137075715,21634111.189325955,14777.805846598,85238.32844289765,0.3942689949359559
2,70.0,0.1,8,4,21246268.79830934,20565692.625499967,21140115.186566237,21615883.441262335,369614.6429529935,21271080.789014507,24811.990705166012,106153.61174310371,0.49963413694338094
3,70.0,0.1,8,4,21765947.844760247,20565692.625499967,21660276.77337712,22085597.662811685,319649.8180514388,21774277.947783865,8330.10302361846,105671.07138312608,0.4854880299116606
4,70.0,0.1,8,4,21836902.15632502,20565692.625499967,21778275.105036024,22051577.174561318,214675.0182362981,21850853.208324835,13951.051999814808,58627.05128899589,0.26847696101442975
5,70.0,0.1,8,4,22003190.963684097,20565692.625499967,21920750.15511907,22300847.66382124,297656.7001371421,22013098.132403947,9907.16871985048,82440.80856502801,0.3746766035030792
6,70.0,0.1,8,4,21997181.058437385,20565692.625499967,21921737.60846742,22270596.725713648,273415.66727626324,22008079.440593917,10898.382156532258,75443.44996996596,0.342968718444168
7,70.0,0.1,8,4,21588601.392180886,20565692.625499967,21513520.003101796,21891659.525426503,303058.13324561715,21609681.86982961,21080.47764872387,75081.38907909021,0.3477825530017138
8,70.0,0.1,8,4,21874529.228023592,20565692.625499967,21804953.88404655,22150799.22766828,276269.99964468926,21886120.114756625,11590.886733032763,69575.34397704154,0.3180655604140186
9,70.0,0.1,8,4,21306276.23122085,20565692.625499967,21233106.096778955,21620929.741285942,314653.51006509364,21312793.539998382,6517.308777533472,73170.13444189355,0.3434205660709248
