run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.2,8,2,21182253.567049712,20565692.625499967,21097997.13048563,21429016.887936182,246763.32088647038,21203832.65574837,21579.088698659092,84256.43656408042,0.39776899231886476
1,70.0,0.2,8,2,21665770.46038845,20565692.625499967,21583897.974854566,21993811.694818974,328041.2344305217,21671640.82828987,5870.367901418358,81872.48553388566,0.3778886409028158
2,70.0,0.2,8,2,21299387.75539056,20565692.625499967,21176514.332468465,21629817.167779014,330429.4123884551,21306533.502248757,7145.746858198196,122873.42292209342,0.5768871121236618
3,70.0,0.2,8,2,21709485.250535633,20565692.625499967,21613564.656037193,21988574.891810194,279089.64127456024,21721995.407285657,12510.156750023365,95920.59449844062,0.4418372586520631
4,70.0,0.2,8,2,21869864.221459452,20565692.625499967,21805990.49378888,22042461.74090361,172597.51944415644,21876549.128746897,6684.907287444919,63873.7276705727,0.2920627536768044
5,70.0,0.2,8,2,22068156.65826592,20565692.625499967,21983204.499980103,22321214.84295205,253058.18468613178,22076495.001267366,8338.343001447618,84952.15828581527,0.3849535763287022
6,70.0,0.2,8,2,21973918.22988927,20565692.625499967,21894779.236124672,22205445.301529314,231527.07164004445,21984227.469092365,10309.239203095436,79138.99376459792,0.3601496689696051
7,70.0,0.2,8,2,21672751.10610083,20565692.625499967,21580029.20813393,21921498.093984406,248746.98788357526,21683017.2805371,10266.174436267465,92721.8979669027,0.4278270788649517
8,70.0,0.2,8,2,21958264.368269484,20565692.625499967,21894760.62993412,22184063.16831866,225798.80004917458,21972130.071883813,13865.703614328057,63503.73833536357,0.28920199370187405
9,70.0,0.2,8,2,21275915.56183704,20565692.625499967,21209483.650644332,21545652.09884895,269736.53701191023,21281462.297951657,5546.736114617437,66431.91119270772,0.3122399644782748
