run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.1,4,8,21795132.87588001,20390479.467201658,21715754.29867457,21816035.20698731,20902.331107299775,21812715.10503978,17582.22915976867,79378.57720544189,0.3642032267364044
1,30.0,0.1,4,8,21156710.71239368,20390479.467201658,21053171.742297087,21179123.363868408,22412.65147472918,21177500.968691956,20790.256298277527,103538.97009659186,0.48939067846656503
2,30.0,0.1,4,8,21219442.776224308,20390479.467201658,21109092.619439982,21248844.898382027,29402.122157718986,21246449.45956873,27006.68334442377,110350.15678432584,0.5200426700552646
3,30.0,0.1,4,8,20042687.68838476,20390479.467201658,19943166.93321265,20073692.955515444,31005.267130684108,20075455.37137733,32767.682992570102,99520.7551721111,0.4965439601685051
4,30.0,0.1,4,8,22041079.934618596,20390479.467201658,21936644.417790465,22063201.83301516,22121.898396562785,22062766.36412523,21686.42950663343,104435.51682813093,0.47382214092014774
5,30.0,0.1,4,8,21784634.68259833,20390479.467201658,21701513.88935397,21808492.095174212,23857.41257588193,21810382.607744157,25747.925145827234,83120.79324436188,0.38155697561804497
6,30.0,0.1,4,8,21289225.892640803,20390479.467201658,21200624.14810424,21301213.514231063,11987.621590260416,21300559.527034666,11333.63439386338,88601.74453656375,0.41618114713692494
7,30.0,0.1,4,8,21566919.964415018,20390479.467201658,21478635.391248215,21597400.500100717,30480.535685699433,21595229.663323622,28309.69890860468,88284.57316680253,0.409351791134155
8,30.0,0.1,4,8,21259985.807574507,20390479.467201658,21215183.29166733,21268649.834745035,8664.027170527726,21268139.59038832,8153.782813813537,44802.51590717584,0.21073633967908673
9,30.0,0.1,4,8,21580423.896233905,20390479.467201658,21498895.885158993,21594234.42996521,13810.53373130411,21588622.60702485,8198.710790943354,81528.0110749118,0.37778688438617564
