run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.2,2,4,21999030.27907149,20565692.625499967,21981700.937667478,22218845.573384993,219815.29431350157,22019743.441535722,20713.162464231253,17329.341404013336,0.07877320583762
1,70.0,0.2,2,4,21375901.88402468,20565692.625499967,21308620.49192772,21765700.770913262,389798.88688858226,21390738.48118382,14836.597159139812,67281.39209695905,0.3147534661320743
2,70.0,0.2,2,4,20657140.39188914,20565692.625499967,20557291.193062108,20915836.101838592,258695.70994945243,20669309.150003374,12168.758114233613,99849.198827032,0.4833640907346352
3,70.0,0.2,2,4,22335007.97250762,20565692.625499967,22288907.594954647,22509580.938511617,174572.9660039991,22345014.985432975,10007.012925356627,46100.377552971244,0.20640412400889518
4,70.0,0.2,2,4,21491169.81260028,20565692.625499967,21432111.106534854,21770374.81740015,279205.0047998689,21528871.33780159,37701.52520130947,59058.70606542751,0.2748045200908578
5,70.0,0.2,2,4,21322531.232705936,20565692.625499967,21211584.125071403,21472486.249928087,149955.01722215116,21327761.61716246,5230.384456522763,110947.1076345332,0.5203280343393519
6,70.0,0.2,2,4,21900838.26358146,20565692.625499967,21781502.8961937,22288570.771303408,387732.50772194937,21904254.123846,3415.8602645397186,119335.3673877567,0.5448894967011264
7,70.0,0.2,2,4,22165108.708849,20565692.625499967,22083550.014255915,22306685.435790695,141576.72694169357,22173917.53292579,8808.824076786637,81558.69459308684,0.36795982218903384
8,70.0,0.2,2,4,20544944.99680914,20565692.625499967,20490400.96665513,20809533.527776282,264588.53096714243,20561507.297884595,16562.3010754548,54544.03015400842,0.26548637712332507
9,70.0,0.2,2,4,22719007.934534665,20565692.625499967,22635264.115762655,22997469.514993113,278461.58045844734,22716997.429379553,-2010.5051551125944,83743.8187720105,0.3686068468012345
