run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.2,2,8,21814278.3578736,20390479.467201658,21783596.63926546,21836952.463497534,22674.105623934418,21834126.568630412,19848.210756812245,30681.718608140945,0.1406497070624697
1,30.0,0.2,2,8,21138332.835757174,20390479.467201658,21057514.48705855,21161464.1617038,23131.325946625322,21158547.66985539,20214.834098216146,80818.34869862348,0.38233076055039117
2,30.0,0.2,2,8,20396405.982910234,20390479.467201658,20317470.57274002,20430589.8937019,34183.910791665316,20431280.516022097,34874.53311186284,78935.41017021611,0.38700646690576085
3,30.0,0.2,2,8,22130117.694749225,20390479.467201658,22084508.577640314,22136965.960083477,6848.265334252268,22133765.583452195,3647.888702969998,45609.117108911276,0.20609523066265875
4,30.0,0.2,2,8,21182463.883101325,20390479.467201658,21080740.056723643,21184829.159797393,2365.2766960673034,21186841.76008927,4377.876987945288,101723.82637768239,0.48022660130125044
5,30.0,0.2,2,8,21080538.772079285,20390479.467201658,20974216.50965608,21105373.91696529,24835.14488600567,21103159.984972563,22621.212893277407,106322.26242320612,0.5043621682194748
6,30.0,0.2,2,8,21592596.146981306,20390479.467201658,21460963.768782567,21602651.23742408,10055.090442772955,21602651.237424154,10055.09044284746,131632.37819873914,0.6096181177229197
7,30.0,0.2,2,8,22056753.11522133,20390479.467201658,21973872.446943972,22092392.135138944,35639.01991761476,22086727.385067187,29974.269845858216,82880.66827735677,0.37576096465513303
8,30.0,0.2,2,8,20308879.64794255,20390479.467201658,20245319.687150475,20334312.360056262,25432.712113711983,20329920.618030734,21040.97008818388,63559.96079207584,0.3129663570511876
9,30.0,0.2,2,8,22487685.44530896,20390479.467201658,22401974.10185034,22490963.073722538,3277.6284135766327,22493086.23897905,5400.793670088053,85711.3434586227,0.38114791167404244
