run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.1,8,8,20854389.340794407,20390479.467201658,20765939.140484296,20879920.78820284,25531.447408434004,20879258.978026997,24869.637232590467,88450.20031011105,0.42413229591474444
1,30.0,0.1,8,8,21346713.441366006,20390479.467201658,21260576.316095963,21369902.263569996,23188.822203990072,21367727.635738943,21014.194372937083,86137.12527004257,0.4035146932882167
2,30.0,0.1,8,8,20981617.348768525,20390479.467201658,20860955.26312534,20990602.79187356,8985.44310503453,20990846.258192025,9228.9094235003,120662.08564318344,0.5750847689073191
3,30.0,0.1,8,8,21469490.01653543,20390479.467201658,21381746.202838697,21498110.86851878,28620.85198334977,21497464.34665871,27974.330123279244,87743.8136967346,0.4086907217132584
4,30.0,0.1,8,8,21618658.894877885,20390479.467201658,21563681.736022163,21650982.568496905,32323.67361902073,21649999.876776222,31340.981898337603,54977.158855721354,0.25430420602430204
5,30.0,0.1,8,8,21761533.182475906,20390479.467201658,21682149.051244292,21770109.292194385,8576.109718479216,21769668.6823855,8135.499909594655,79384.13123161346,0.3647910768324899
6,30.0,0.1,8,8,21721953.557813987,20390479.467201658,21653210.758435834,21735551.29341368,13597.735599692911,21735403.21891392,13449.661099933088,68742.79937815294,0.3164669291608178
7,30.0,0.1,8,8,21354047.814428367,20390479.467201658,21266623.250130262,21368969.053144284,14921.238715916872,21367627.71355356,13579.899125192314,87424.5642981045,0.40940511634067817
8,30.0,0.1,8,8,21659816.838775925,20390479.467201658,21593768.854150888,21686603.61206147,26786.77328554541,21685206.4216114,25389.58283547312,66047.98462503776,0.30493325551487155
9,30.0,0.1,8,8,21031643.95606388,20390479.467201658,20966295.612709206,21039467.445607293,7823.489543411881,21037382.64742924,5738.691365357488,65348.34335467592,0.31071438586157013
