run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,1.0,2,8,21824511.311336033,20390479.467201658,21823836.27764921,21834404.851958923,9893.540622889996,21834404.85195892,9893.54062288627,675.0336868241429,0.003093007111107769
1,0.0,1.0,2,8,21136449.424395785,20390479.467201658,21058828.428841017,21159881.8407831,23432.41638731584,21158401.61845161,21952.194055825472,77620.99555476755,0.36723762821383354
2,0.0,1.0,2,8,20396260.205683753,20390479.467201658,20320651.104827248,20430589.89370187,34329.6880181171,20430589.89370187,34329.6880181171,75609.10085650533,0.37070080541253153
3,0.0,1.0,2,8,22132985.02971235,20390479.467201658,22087375.92922143,22135990.168096453,3005.138384103775,22135990.168096453,3005.138384103775,45609.100490920246,0.20606845588018274
4,0.0,1.0,2,8,21166794.887122758,20390479.467201658,21082151.332116213,21187759.10473673,20964.217613972723,21187759.10473673,20964.217613972723,84643.55500654504,0.39988838866690973
5,0.0,1.0,2,8,21091064.297274444,20390479.467201658,20978907.807518665,21104476.834205594,13412.536931149662,21104476.834205594,13412.536931149662,112156.4897557795,0.5317725467759977
6,0.0,1.0,2,8,21592252.954175007,20390479.467201658,21472643.657599624,21603051.301720373,10798.347545366734,21603051.301720373,10798.347545366734,119609.29657538235,0.5539454212083741
7,0.0,1.0,2,8,22049423.996782206,20390479.467201658,21960269.789323498,22091865.264743496,42441.267961289734,22091865.264743496,42441.267961289734,89154.20745870844,0.40433803382673034
8,0.0,1.0,2,8,20303467.23274202,20390479.467201658,20247202.128526878,20336012.568052195,32545.335310176015,20336012.568052195,32545.335310176015,56265.104215141386,0.27712066894863396
9,0.0,1.0,2,8,22486790.08225199,20390479.467201658,22405424.542552847,22493111.884219322,6321.801967334002,22493111.884219322,6321.801967334002,81365.53969914094,0.36183705811955713
