run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.05,8,8,21084927.793079592,20565692.625499967,21000771.295470648,21400331.529452734,315403.7363731414,21102993.517082717,18065.724003124982,84156.49760894477,0.39913106857575426
1,70.0,0.05,8,8,21585982.971541207,20565692.625499967,21509272.30853012,21989257.50973867,403274.5381974615,21596048.46193614,10065.490394931287,76710.66301108897,0.35537257261910987
2,70.0,0.05,8,8,21240087.240924872,20565692.625499967,21125574.251461543,21638246.378884777,398159.13795990497,21253335.090985574,13247.85006070137,114512.98946332932,0.539136154029954
3,70.0,0.05,8,8,21707583.033026747,20565692.625499967,21607409.378548115,22043510.385119263,335927.3520925157,21718958.4036351,11375.370608352125,100173.65447863191,0.4614684846591345
4,70.0,0.05,8,8,21845941.63071206,20565692.625499967,21785395.456456244,22087501.44977988,241559.8190678209,21856992.589543883,11050.958831824362,60546.1742558144,0.27715067301423035
5,70.0,0.05,8,8,21990815.205926374,20565692.625499967,21909589.955476746,22305929.46815227,315114.2622258961,21997676.146801844,6860.940875470638,81225.25044962764,0.3693598881579342
6,70.0,0.05,8,8,21949107.19595398,20565692.625499967,21872766.11253922,22242869.024375867,293761.828421887,21959541.789178822,10434.593224842101,76341.08341475949,0.34780951559082973
7,70.0,0.05,8,8,21597445.959479176,20565692.625499967,21504602.97279058,21909430.75860795,311984.79912877455,21602155.898919247,4709.939440071583,92842.98668859527,0.4298794721504847
8,70.0,0.05,8,8,21854815.129260894,20565692.625499967,21790522.986065194,22149357.153748434,294542.0244875401,21865453.798910495,10638.669649600983,64292.1431956999,0.2941783895926014
9,70.0,0.05,8,8,21247049.624439638,20565692.625499967,21178843.295367286,21580438.31199027,333388.6875506304,21255037.60939605,7987.9849564135075,68206.3290723525,0.3210155305228707
