run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.1,8,8,20914225.164157223,20424633.937798895,20825037.70372995,20969977.280393437,55752.116236213595,20939865.94502926,25640.78087203577,89187.46042727306,0.42644400988912773
1,45.0,0.1,8,8,21415557.202314503,20424633.937798895,21334095.674071137,21476634.56624504,61077.3639305383,21432631.210967384,17074.008652880788,81461.52824336663,0.3803848177929389
2,45.0,0.1,8,8,21059544.764660116,20424633.937798895,20949777.454191163,21107158.964135177,47614.19947506115,21074233.295325153,14688.53066503629,109767.3104689531,0.5212235672499099
3,45.0,0.1,8,8,21559722.549216565,20424633.937798895,21446184.97933596,21593723.005012266,34000.45579570159,21568979.809333146,9257.260116580874,113537.56988060474,0.5266188821373792
4,45.0,0.1,8,8,21690258.237943348,20424633.937798895,21625233.528806474,21724443.103403915,34184.865460567176,21706242.63061358,15984.392670232803,65024.709136873484,0.2997876208920557
5,45.0,0.1,8,8,21825299.922980934,20424633.937798895,21745755.123698875,21860290.503810447,34990.58082951233,21833175.294660784,7875.371679849923,79544.79928205907,0.3644614257891706
6,45.0,0.1,8,8,21786872.25255617,20424633.937798895,21709734.831425786,21820074.034089815,33201.7815336436,21795914.172111087,9041.91955491528,77137.42113038525,0.3540545895537392
7,45.0,0.1,8,8,21429265.321468282,20424633.937798895,21339848.029836558,21467526.516152214,38261.19468393177,21438860.80734335,9595.48587506637,89417.29163172469,0.41726718247379485
8,45.0,0.1,8,8,21705794.259105694,20424633.937798895,21631538.55801879,21746852.618057538,41058.358951844275,21723927.638843674,18133.379737980664,74255.70108690485,0.342100824325994
9,45.0,0.1,8,8,21085206.46810791,20424633.937798895,21016751.796180233,21113979.883681595,28773.41557368636,21093785.666982394,8579.198874484748,68454.6719276756,0.32465734699451776
