run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.05,4,8,21849583.402936433,20424633.937798895,21762474.277043756,21917132.22491896,67548.82198252901,21870287.42563384,20704.022697407752,87109.12589267641,0.39867636964176423
1,45.0,0.05,4,8,21195519.175034977,20424633.937798895,21106746.467290286,21251199.115269158,55679.94023418054,21223579.183957946,28060.00892296806,88772.70774469152,0.41882771076092323
2,45.0,0.05,4,8,21286006.20892962,20424633.937798895,21172946.76253226,21361093.05195592,75086.84302629903,21302757.19455147,16750.985621850938,113059.44639736041,0.5311444772102492
3,45.0,0.05,4,8,20076815.033815596,20424633.937798895,19981850.74061595,20133862.716744322,57047.68292872608,20107054.761079732,30239.727264136076,94964.29319964722,0.4730047721199694
4,45.0,0.05,4,8,22114428.4488344,20424633.937798895,22008829.975908324,22152497.10536375,38068.65652934834,22132436.45789916,18008.00906476006,105598.4729260765,0.4775093924330762
5,45.0,0.05,4,8,21860041.142196245,20424633.937798895,21794446.6513681,21906204.6400533,46163.49785705283,21881303.28003456,21262.13783831522,65594.4908281453,0.300065724494584
6,45.0,0.05,4,8,21355667.71368308,20424633.937798895,21262655.43706738,21389068.901637934,33401.18795485422,21365718.750269856,10051.036586776376,93012.27661570162,0.435539070296109
7,45.0,0.05,4,8,21617892.370786138,20424633.937798895,21509849.296039272,21689221.707996804,71329.33721066639,21644587.444427107,26695.07364096865,108043.07474686578,0.4997854226199794
8,45.0,0.05,4,8,21307266.929173477,20424633.937798895,21241270.79962843,21336149.70157981,28882.772406332195,21316005.268736765,8738.339563287795,65996.12954504788,0.30973531126456827
9,45.0,0.05,4,8,21630838.192850906,20424633.937798895,21560040.878340863,21700654.348476194,69816.15562528744,21639747.388326973,8909.195476066321,70797.31451004371,0.3272980634353899
