run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,0.05,4,4,21801652.16013539,20390479.467201658,21723379.022467215,21818343.117184732,16690.957049343735,21811937.217763305,10285.057627916336,78273.13766817376,0.3590238808199006
1,0.0,0.05,4,4,21103409.95368734,20390479.467201658,21014307.37066575,21121522.26880291,18112.315115571022,21120412.601461798,17002.64777445793,89102.58302158862,0.4222188888768659
2,0.0,0.05,4,4,21198631.715261407,20390479.467201658,21103409.073366053,21215854.13836457,17222.423103161156,21213901.4924487,15269.777187291533,95222.6418953538,0.4491923968224832
3,0.0,0.05,4,4,20069103.739380963,20390479.467201658,19960969.972262606,20094162.43247107,25058.693090107292,20095274.492303602,26170.75292263925,108133.76711835712,0.5388071561271054
4,0.0,0.05,4,4,22015109.01955306,20390479.467201658,21899132.415687032,22029162.654566918,14053.635013855994,22028851.08158019,13742.062027130276,115976.60386602953,0.5268045857189402
5,0.0,0.05,4,4,21878529.612053324,20390479.467201658,21788553.186271932,21892252.074867085,13722.462813761085,21893452.85558609,14923.243532765657,89976.42578139156,0.4112544461480708
6,0.0,0.05,4,4,21236816.40111216,20390479.467201658,21141566.056337487,21251619.13203132,14802.730919159949,21250675.915855788,13859.514743626118,95250.34477467462,0.4485151774900047
7,0.0,0.05,4,4,21582924.677026417,20390479.467201658,21454330.169313673,21598352.981509622,15428.30448320508,21599309.148558665,16384.47153224796,128594.50771274418,0.5958159500488108
8,0.0,0.05,4,4,21303496.49367371,20390479.467201658,21252446.153754365,21309403.304146715,5906.810473006219,21308740.2674223,5243.773748591542,51050.33991934359,0.23963362039890265
9,0.0,0.05,4,4,21589094.48198358,20390479.467201658,21519492.79896005,21610969.366180915,21874.88419733569,21607864.697096698,18770.21511311829,69601.68302353099,0.32239278530933585
