run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,0.0,2,4,21775319.33588739,20390479.467201658,21773636.098009516,21783707.08335754,8387.747470147908,21778733.761996806,3414.4261094145477,1683.2378778755665,0.007730026145249047
1,0.0,0.0,2,4,21098071.95449679,20390479.467201658,21035673.043691713,21115440.11431344,17368.15981664881,21115440.11431344,17368.15981664881,62398.91080507636,0.2957564603043114
2,0.0,0.0,2,4,20397996.96173675,20390479.467201658,20319659.81817337,20437392.7853084,39395.82357164845,20435985.515546616,37988.55380986631,78337.1435633786,0.38404331420543913
3,0.0,0.0,2,4,22131670.349585023,20390479.467201658,22086061.232475966,22135318.23828801,3647.8887029886246,22135318.238287896,3647.8887028731406,45609.11710905656,0.2060807719825438
4,0.0,0.0,2,4,21216396.006384924,20390479.467201658,21178925.776586317,21259948.616389364,43552.61000443995,21254488.48693416,38092.4805492349,37470.22979860753,0.17660977758584034
5,0.0,0.0,2,4,21113889.425001062,20390479.467201658,21015897.332076415,21130285.646089707,16396.221088644117,21127610.551968236,13721.12696717307,97992.09292464703,0.4641119925948561
6,0.0,0.0,2,4,21595155.16686452,20390479.467201658,21483874.889995646,21613737.508223142,18582.341358620673,21613737.508223142,18582.341358620673,111280.27686887607,0.5153020481169029
7,0.0,0.0,2,4,22010314.28600135,20390479.467201658,21916187.46169802,22045999.790919647,35685.50491829589,22047696.26751796,37381.98151661083,94126.82430332899,0.42764870633035
8,0.0,0.0,2,4,20284934.07459392,20390479.467201658,20233984.6572353,20312779.139730267,27845.065136346966,20313109.12381791,28175.04922398925,50949.417358621955,0.2511687598848748
9,0.0,0.0,2,4,22472834.49971719,20390479.467201658,22391182.845953878,22482679.557580944,9845.057863753289,22483458.322716877,10623.822999686003,81651.65376331285,0.3633349133788192
