run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.05,2,4,21956854.0811732,20565692.625499967,21924019.703698147,22218845.573384993,261991.49221179262,21961612.798701737,4758.717528536916,32834.37747505307,0.14954044579276388
1,70.0,0.05,2,4,21308928.021638762,20565692.625499967,21238784.25531656,21765700.770913262,456772.7492744997,21333917.432666183,24989.411027420312,70143.76632220298,0.3291754810517614
2,70.0,0.05,2,4,20604978.666666884,20565692.625499967,20522182.444660574,20915836.101838592,310857.43517170846,20627669.300775506,22690.634108621627,82796.22200630978,0.40182629327469777
3,70.0,0.05,2,4,22296533.413578846,20565692.625499967,22251819.16382089,22509580.938511617,213047.52493277192,22300121.500007994,3588.0864291489124,44714.24975795671,0.20054350570356028
4,70.0,0.05,2,4,21444413.734096415,20565692.625499967,21380078.949009016,21770374.81740015,325961.08330373466,21462968.602110438,18554.868014022708,64334.785087399185,0.3000071994745535
5,70.0,0.05,2,4,21280296.139621876,20565692.625499967,21167778.27114264,21472486.249928087,192190.11030621082,21285965.353156243,5669.213534366339,112517.86847923696,0.5287420237998448
6,70.0,0.05,2,4,21828351.920493267,20565692.625499967,21702178.558855504,22288570.771303408,460218.8508101404,21838008.283379402,9656.362886134535,126173.36163776368,0.578025139494418
7,70.0,0.05,2,4,22127035.44539015,20565692.625499967,22035098.50311834,22306685.435790695,179649.9904005453,22145160.53250554,18125.087115388364,91936.94227181002,0.41549597775405456
8,70.0,0.05,2,4,20470848.066601466,20565692.625499967,20414501.347157408,20809533.527776282,338685.4611748159,20490010.818100706,19162.751499239355,56346.719444058836,0.27525346903428716
9,70.0,0.05,2,4,22667559.249712147,20565692.625499967,22586608.56774936,22997469.514993113,329910.2652809657,22668963.97870336,1404.728991214186,80950.6819627881,0.35712129864099107
