run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,1.0,2,4,22202335.323462557,20565692.625499967,22161385.571055688,22218845.573384993,16510.24992243573,22222810.175133854,20474.851671297103,40949.752406869084,0.18443894216657017
1,70.0,1.0,2,4,21750716.670935974,20565692.625499967,21670933.679695405,21765700.770913262,14984.099977288395,21765700.770913262,14984.099977288395,79782.99124056846,0.3668062641226766
2,70.0,1.0,2,4,20891847.598909564,20565692.625499967,20817139.538171403,20915836.101838592,23988.502929028124,20915836.101838592,23988.502929028124,74708.0607381612,0.3575943218256127
3,70.0,1.0,2,4,22500419.216716446,20565692.625499967,22463990.400113087,22509580.938511617,9161.7217951715,22509580.938511617,9161.7217951715,36428.816603358835,0.16190283502048902
4,70.0,1.0,2,4,21758890.535065543,20565692.625499967,21669948.510997016,21770374.81740015,11484.282334607095,21770374.81740015,11484.282334607095,88942.02406852692,0.4087617607395579
5,70.0,1.0,2,4,21450092.07988661,20565692.625499967,21338715.71410956,21472486.249928087,22394.170041475445,21472486.249928087,22394.170041475445,111376.36577705294,0.5192349075344468
6,70.0,1.0,2,4,22269255.172582373,20565692.625499967,22169334.56417665,22288570.771303408,19315.598721034825,22288570.771303408,19315.598721034825,99920.60840572417,0.4486930866405679
7,70.0,1.0,2,4,22279902.183590684,20565692.625499967,22205786.564470902,22306685.435790695,26783.252200011164,22306685.435790695,26783.252200011164,74115.619119782,0.3326568425168792
8,70.0,1.0,2,4,20801169.017366286,20565692.625499967,20763635.294777926,20809533.527776282,8364.510409995914,20812840.59320048,11671.575834192336,37533.72258836031,0.18044044811627896
9,70.0,1.0,2,4,22988443.960464243,20565692.625499967,22917378.111915343,22997469.514993113,9025.554528869689,22997469.514993113,9025.554528869689,71065.84854890034,0.3091372720620852
