run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.2,4,2,21827631.097224556,20424633.937798895,21739259.83716462,21896441.698299754,68810.6010751985,21847794.147627085,20163.050402529538,88371.26005993411,0.4048596005050258
1,45.0,0.2,4,2,21153289.166581746,20424633.937798895,21063537.836849555,21206310.94825663,53021.78167488426,21178771.34387192,25482.17729017511,89751.32973219082,0.42429018497029386
2,45.0,0.2,4,2,21291964.150341395,20424633.937798895,21179933.455670808,21332124.689421974,40160.539080578834,21299433.76316033,7469.612818934023,112030.69467058778,0.5261642086166648
3,45.0,0.2,4,2,20052658.527099855,20424633.937798895,19965723.4910054,20098591.65268816,45933.125588305295,20074501.859561335,21843.33246148005,86935.03609445691,0.4335337181200682
4,45.0,0.2,4,2,22068163.985748928,20424633.937798895,21969599.994351286,22105143.67042153,36979.68467260152,22083194.685456663,15030.69970773533,98563.9913976416,0.4466343075087342
5,45.0,0.2,4,2,21846391.63755114,20424633.937798895,21750706.896259334,21872499.607937317,26107.9703861773,21854514.13032067,8122.49276952818,95684.7412918061,0.43798876665442693
6,45.0,0.2,4,2,21398806.48026821,20424633.937798895,21309572.828398846,21421311.876073252,22505.395805042237,21413675.845931042,14869.365662831813,89233.65186936408,0.41700293869962435
7,45.0,0.2,4,2,21670090.123351086,20424633.937798895,21566582.449814398,21728095.9186149,58005.79526381567,21688673.332411125,18583.20906003937,103507.67353668809,0.47765225224029456
8,45.0,0.2,4,2,21321861.95922758,20424633.937798895,21270456.395135254,21341152.09631821,19290.13709063083,21327108.7004107,5246.741183120757,51405.56409232691,0.24109322248979217
9,45.0,0.2,4,2,21538088.596308514,20424633.937798895,21473004.120539278,21620939.741889045,82851.14558053017,21556000.69796624,17912.10165772587,65084.475769236684,0.30218315556744313
