run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.2,8,8,20921137.4757314,20424633.937798895,20835200.45561867,20969977.280393437,48839.80466203764,20950182.141491845,29044.66576044634,85937.02011273056,0.410766480610425
1,45.0,0.2,8,8,21426661.285094455,20424633.937798895,21346092.267479356,21476634.56624504,49973.2811505869,21444872.18707161,18210.901977155358,80569.0176150985,0.3760222675062618
2,45.0,0.2,8,8,21067263.509671133,20424633.937798895,20959141.793918476,21107158.964135177,39895.45446404442,21083728.097741533,16464.58807040006,108121.7157526575,0.513221452340135
3,45.0,0.2,8,8,21566816.267651983,20424633.937798895,21457019.85202494,21593723.005012266,26906.737360283732,21575201.475519516,8385.207867532969,109796.4156270437,0.5090988593978383
4,45.0,0.2,8,8,21691323.631396167,20424633.937798895,21633904.724236205,21724443.103403915,33119.47200774774,21713079.49973203,21755.868335861713,57418.90715996176,0.26470909814306237
5,45.0,0.2,8,8,21833064.864033163,20424633.937798895,21752492.94515761,21860290.503810447,27225.639777284116,21840614.421584915,7549.557551752776,80571.91887555271,0.3690362272879213
6,45.0,0.2,8,8,21793722.269530904,20424633.937798895,21717088.6093579,21820074.034089815,26351.764558911324,21802970.068662923,9247.799132019281,76633.66017300263,0.3516318104142387
7,45.0,0.2,8,8,21440656.633118175,20424633.937798895,21351250.678085983,21467526.516152214,26869.88303403929,21449067.38466366,8410.75154548511,89405.95503219217,0.41699261623401884
8,45.0,0.2,8,8,21709352.93031512,20424633.937798895,21649060.530957542,21746852.618057538,37499.68774241954,21728774.018844668,19421.08852954954,60292.39935757592,0.27772545571076473
9,45.0,0.2,8,8,21092877.027226344,20424633.937798895,21023987.07980887,21113979.883681595,21102.856455251575,21100592.7936342,7715.766407854855,68889.94741747528,0.3266028969331839
