run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,1.0,8,4,21401656.05634832,20565692.625499967,21298492.73285136,21419531.08935955,17875.03301123157,21420090.953185573,18434.896837253124,103163.3234969601,0.48203430251071167
1,70.0,1.0,8,4,21967115.05302534,20565692.625499967,21883851.18611548,21994070.19718693,26955.144161589444,21994106.77327399,26991.72024865076,83263.86690985784,0.37903869811247987
2,70.0,1.0,8,4,21606368.115301345,20565692.625499967,21499916.175027948,21615883.441262335,9515.325960990041,21615883.441262335,9515.325960990041,106451.94027339667,0.4926878025280372
3,70.0,1.0,8,4,22066649.59419624,20565692.625499967,21961668.538075686,22085597.662811685,18948.068615444005,22085597.662811685,18948.068615444005,104981.05612055585,0.475745335386877
4,70.0,1.0,8,4,22021919.9515855,20565692.625499967,21953129.44787511,22051577.174561318,29657.222975816578,22051577.174561318,29657.222975816578,68790.50371039286,0.31237287149179827
5,70.0,1.0,8,4,22287003.252142552,20565692.625499967,22195745.15060888,22300847.66382124,13844.411678686738,22300847.66382126,13844.41167870909,91258.1015336737,0.40946779834521113
6,70.0,1.0,8,4,22260313.05797773,20565692.625499967,22187414.076575115,22270596.725713648,10283.667735919356,22270596.725713648,10283.667735919356,72898.98140261322,0.32748407990824474
7,70.0,1.0,8,4,21873490.61381423,20565692.625499967,21798280.82136421,21891659.525426503,18168.911612272263,21891659.525426503,18168.911612272263,75209.79245002195,0.34383991918748946
8,70.0,1.0,8,4,22122380.32558821,20565692.625499967,22051529.039617732,22150799.22766828,28418.902080070227,22150799.22766828,28418.902080070227,70851.28597047925,0.32026972200874765
9,70.0,1.0,8,4,21602987.788973354,20565692.625499967,21539173.16287081,21620929.741285942,17941.95231258869,21620929.741285942,17941.95231258869,63814.62610254437,0.2953972234114615
