run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,0.2,4,2,21768622.395496048,20390479.467201658,21697399.365577273,21785096.96937584,16474.573879793286,21786403.997979246,17781.602483198047,71223.02991877496,0.3271820725481971
1,0.0,0.2,4,2,21098021.462668717,20390479.467201658,20999625.580969367,21123661.33462022,25639.871951501817,21121900.621433042,23879.158764325082,98395.88169934973,0.4663749246508896
2,0.0,0.2,4,2,21209470.133952327,20390479.467201658,21093463.94695464,21235783.607617307,26313.47366498038,21238779.387910355,29309.25395802781,116006.18699768558,0.5469546681978714
3,0.0,0.2,4,2,20015118.233346228,20390479.467201658,19917550.185510244,20032763.702921957,17645.46957572922,20035798.995438185,20680.762091957033,97568.04783598334,0.48747175359389033
4,0.0,0.2,4,2,21992964.714062918,20390479.467201658,21885921.202549793,22012404.720481977,19440.00641905889,22012038.53774357,19073.823680650443,107043.51151312515,0.48671706113673036
5,0.0,0.2,4,2,21770955.352629416,20390479.467201658,21683909.153083127,21774030.28472907,3074.9320996552706,21776762.273847006,5806.92121759057,87046.1995462887,0.3998271924055716
6,0.0,0.2,4,2,21331114.063832305,20390479.467201658,21242176.061144397,21344762.20500973,13648.141177423298,21346358.204654597,15244.140822291374,88938.00268790871,0.4169402611685734
7,0.0,0.2,4,2,21624022.271187067,20390479.467201658,21507445.681216516,21633286.432775013,9264.161587946117,21632989.682181105,8967.410994037986,116576.58997055143,0.5391068715549925
8,0.0,0.2,4,2,21274368.187407274,20390479.467201658,21190325.021303147,21275366.629749976,998.4423427022994,21280459.50431471,6091.316907435656,84043.16610412672,0.39504423992188664
9,0.0,0.2,4,2,21482667.426649585,20390479.467201658,21404956.870187677,21488527.512987975,5860.086338389665,21491971.203250322,9303.776600737125,77710.55646190792,0.3617360680522697
