run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,1.0,2,2,21848503.43991891,20390479.467201658,21841369.65370216,21840230.340780124,-8273.099138785154,21840230.340780124,-8273.099138785154,7133.786216750741,0.03265114352737204
1,0.0,1.0,2,2,21090355.409244377,20390479.467201658,21040241.38918898,21118292.09796521,27936.68872083351,21118292.09796521,27936.68872083351,50114.020055398345,0.23761581577440957
2,0.0,1.0,2,2,20467798.769123085,20390479.467201658,20345546.19414836,20473914.49449044,6115.725367356092,20473914.49449044,6115.725367356092,122252.57497472316,0.5972922459993528
3,0.0,1.0,2,2,22100066.86261155,20390479.467201658,22054457.76212068,22103714.750622075,3647.8880105242133,22103714.750622075,3647.8880105242133,45609.10049087182,0.20637539594069002
4,0.0,1.0,2,2,21128247.16806821,20390479.467201658,21055742.635181632,21159798.93832672,31551.770258508623,21159798.93832672,31551.770258508623,72504.53288657963,0.3431639752688904
5,0.0,1.0,2,2,21176070.412792176,20390479.467201658,21054635.57414885,21180438.189592518,4367.776800341904,21180438.189592518,4367.776800341904,121434.83864332736,0.5734531302369028
6,0.0,1.0,2,2,21471555.738748383,20390479.467201658,21349062.417546663,21494830.92913033,23275.190381947905,21494830.92913033,23275.190381947905,122493.32120171934,0.5704911311138171
7,0.0,1.0,2,2,22046587.64487497,20390479.467201658,21949724.36940909,22071781.335207462,25193.69033249095,22071781.335207462,25193.69033249095,96863.27546587959,0.439357224011929
8,0.0,1.0,2,2,20294298.866857894,20390479.467201658,20244657.861922283,20328803.494414937,34504.627557042986,20328803.494414937,34504.627557042986,49641.00493561104,0.24460566615917195
9,0.0,1.0,2,2,22529980.51970218,20390479.467201658,22433272.19754369,22532347.947243426,2367.427541244775,22532347.947243426,2367.427541244775,96708.32215848938,0.42924281303270184
