run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,0.2,4,8,21789327.38353973,20390479.467201658,21714464.93065505,21814428.37957563,25100.996035899967,21812400.654888496,23073.271348766983,74862.4528846778,0.3435739505260314
1,0.0,0.2,4,8,21139017.69969718,20390479.467201658,21076403.85322906,21178999.190105684,39981.49040850252,21177580.619525004,38562.919827822596,62613.84646812081,0.296200359721624
2,0.0,0.2,4,8,21208959.73519649,20390479.467201658,21113857.72566,21248258.45133597,39298.71613948047,21245577.365365997,36617.630169507116,95102.00953648984,0.44840487569348847
3,0.0,0.2,4,8,20038879.625786785,20390479.467201658,19939860.207684644,20071707.140323553,32827.5145367682,20074492.123068545,35612.49728175998,99019.41810214147,0.49413649840343143
4,0.0,0.2,4,8,22035962.6723893,20390479.467201658,21937428.714976795,22061954.627767727,25991.9553784281,22061817.984044418,25855.31165511906,98533.95741250366,0.44715068217085474
5,0.0,0.2,4,8,21774055.553962875,20390479.467201658,21699351.457096133,21808753.46835629,34697.91439341381,21807845.14177447,33789.58781159669,74704.09686674178,0.3430876562319859
6,0.0,0.2,4,8,21289411.485131424,20390479.467201658,21201270.64003289,21300349.0056616,10937.520530175418,21300419.858199228,11008.37306780368,88140.84509853274,0.41401259569852605
7,0.0,0.2,4,8,21576970.50993896,20390479.467201658,21458466.539705787,21595920.542596318,18950.032657358795,21595722.242785685,18751.732846725732,118503.97023317218,0.5492150539788981
8,0.0,0.2,4,8,21262226.22239197,20390479.467201658,21200119.052975487,21268550.16517259,6323.94278062135,21266918.535922494,4692.31353052333,62107.16941648349,0.2921009717744247
9,0.0,0.2,4,8,21584025.1568785,20390479.467201658,21514164.072517265,21592206.9776853,8181.820806797594,21589359.214556087,5334.057677585632,69861.08436123654,0.32367032494387576
